char01,char02,char03,char04,char05,char06,char07,char08,Valid
t,a,c,k,l,e,s,*,valid
p,e,p,p,y,*,*,*,valid
a,n,n,e,x,*,*,*,valid
u,p,b,h,h,h,*,*,invalid
s,u,n,b,u,r,n,t,valid
i,h,k,*,*,*,*,*,invalid
p,j,r,x,j,*,*,*,invalid
i,d,s,*,*,*,*,*,valid
b,n,n,*,*,*,*,*,invalid
a,c,c,k,*,*,*,*,invalid
p,r,o,m,p,t,s,*,valid
p,u,l,l,e,y,*,*,valid
y,p,l,*,*,*,*,*,invalid
b,o,o,m,*,*,*,*,valid
w,f,l,k,x,i,*,*,invalid
j,k,r,a,f,k,*,*,invalid
w,r,a,c,k,*,*,*,valid
u,a,i,i,l,*,*,*,invalid
k,n,w,c,*,*,*,*,invalid
b,a,z,o,o,k,a,s,valid
g,s,o,x,j,s,*,*,invalid
u,e,m,r,*,*,*,*,invalid
n,i,s,a,f,v,*,*,invalid
f,u,n,k,e,d,*,*,valid
w,x,m,i,d,l,r,*,invalid
v,p,v,n,l,i,e,*,invalid
t,e,s,q,s,q,a,*,invalid
l,o,i,t,e,r,s,*,valid
l,g,g,o,*,*,*,*,invalid
p,m,p,p,k,*,*,*,invalid
o,a,g,i,s,e,g,*,invalid
c,r,a,z,i,e,r,*,valid
m,l,e,*,*,*,*,*,invalid
h,c,q,c,*,*,*,*,invalid
i,b,x,e,u,k,*,*,invalid
h,p,c,j,o,*,*,*,invalid
m,a,t,t,e,d,*,*,valid
p,r,o,t,o,c,o,l,valid
b,c,d,h,s,*,*,*,invalid
c,u,s,s,t,*,*,*,invalid
m,o,n,s,o,o,n,s,valid
i,q,a,k,j,*,*,*,invalid
f,y,g,h,g,*,*,*,invalid
p,f,v,p,k,*,*,*,invalid
c,q,i,d,q,x,y,*,invalid
d,e,a,d,l,o,c,k,valid
t,w,e,a,k,e,d,*,valid
q,r,y,d,c,g,x,*,invalid
m,e,d,i,e,v,a,l,valid
s,m,j,p,j,*,*,*,invalid
q,c,l,u,l,*,*,*,invalid
g,r,e,e,d,y,*,*,valid
f,l,d,*,*,*,*,*,invalid
l,u,e,*,*,*,*,*,invalid
s,c,r,i,b,b,l,e,valid
s,e,g,o,m,x,*,*,invalid
m,k,r,t,c,c,*,*,invalid
u,p,c,o,m,i,n,g,valid
m,j,x,k,e,s,*,*,invalid
h,g,a,*,*,*,*,*,invalid
f,o,u,r,t,h,l,y,valid
i,g,t,m,r,g,e,*,invalid
i,h,w,x,j,i,*,*,invalid
a,b,y,a,h,j,e,*,invalid
a,r,x,v,n,*,*,*,invalid
a,n,y,b,o,d,y,*,valid
d,m,w,s,y,r,e,*,invalid
z,e,r,o,e,d,*,*,valid
m,i,n,g,l,e,s,*,valid
t,c,k,j,s,t,*,*,invalid
c,o,c,c,y,g,e,s,valid
d,i,s,o,w,n,s,*,valid
m,t,i,y,h,m,t,*,invalid
m,o,n,s,o,o,n,*,valid
b,a,o,k,o,j,*,*,invalid
s,h,i,n,g,l,e,d,valid
w,r,r,v,e,r,w,*,invalid
d,a,a,u,l,*,*,*,invalid
b,e,e,c,h,e,s,*,valid
p,p,g,x,m,*,*,*,invalid
f,i,r,e,b,u,g,*,valid
s,u,s,i,j,h,*,*,invalid
q,i,n,g,g,*,*,*,invalid
a,c,m,o,*,*,*,*,invalid
b,e,m,o,a,n,*,*,valid
i,g,c,*,*,*,*,*,invalid
q,n,l,i,*,*,*,*,invalid
r,u,p,e,e,s,*,*,valid
i,d,n,*,*,*,*,*,invalid
d,y,p,k,u,w,*,*,invalid
g,i,b,i,c,l,*,*,invalid
t,w,i,s,t,e,d,*,valid
f,k,w,m,l,g,*,*,invalid
o,j,n,a,r,q,h,*,invalid
g,o,g,g,l,e,s,*,valid
p,g,b,q,e,*,*,*,invalid
e,m,a,n,a,t,e,s,valid
n,j,p,*,*,*,*,*,invalid
c,o,c,h,l,e,a,*,valid
u,n,a,f,r,a,i,d,valid
g,e,i,*,*,*,*,*,invalid
s,c,y,t,h,i,n,g,valid
v,r,s,d,c,*,*,*,invalid
i,n,e,r,t,l,y,*,valid
t,o,u,*,*,*,*,*,invalid
u,t,a,o,*,*,*,*,invalid
f,n,e,d,o,k,*,*,invalid
s,y,n,l,u,s,*,*,invalid
k,j,l,h,x,*,*,*,invalid
f,d,p,*,*,*,*,*,invalid
e,n,u,r,e,*,*,*,valid
w,a,w,*,*,*,*,*,invalid
t,a,n,g,o,e,d,*,valid
t,k,t,s,d,b,c,*,invalid
u,v,q,p,d,p,*,*,invalid
h,f,y,f,t,c,m,*,invalid
n,p,s,a,n,k,e,*,invalid
u,y,t,o,c,b,*,*,invalid
x,f,o,g,v,d,*,*,invalid
p,i,s,*,*,*,*,*,valid
e,e,q,a,*,*,*,*,invalid
r,b,t,t,e,*,*,*,invalid
p,l,u,m,p,*,*,*,valid
f,h,b,f,q,k,*,*,invalid
t,i,n,k,e,r,*,*,valid
v,i,v,i,f,i,e,d,valid
w,u,b,x,h,h,*,*,invalid
j,e,e,u,o,n,j,*,invalid
r,e,n,o,u,n,c,e,valid
e,b,b,o,v,y,v,*,invalid
h,a,e,i,*,*,*,*,invalid
k,p,u,u,*,*,*,*,invalid
c,h,f,k,*,*,*,*,invalid
g,o,o,s,e,s,*,*,valid
u,r,q,d,*,*,*,*,invalid
h,q,s,v,u,d,w,*,invalid
j,m,k,h,*,*,*,*,invalid
f,l,i,l,i,o,j,*,invalid
v,d,r,x,m,*,*,*,invalid
e,a,s,t,w,a,r,d,valid
q,a,q,l,n,*,*,*,invalid
f,d,v,e,*,*,*,*,invalid
y,a,y,c,*,*,*,*,invalid
k,q,e,k,d,*,*,*,invalid
t,x,n,j,*,*,*,*,invalid
f,i,y,r,l,u,*,*,invalid
s,e,t,t,l,e,d,*,valid
b,k,i,h,g,q,*,*,invalid
w,w,j,t,u,c,a,*,invalid
m,m,i,t,w,j,n,*,invalid
s,f,l,*,*,*,*,*,invalid
u,o,x,*,*,*,*,*,invalid
i,x,w,o,p,*,*,*,invalid
l,m,y,g,b,e,e,*,invalid
m,e,m,e,n,t,o,*,valid
d,e,s,c,r,i,e,s,valid
p,b,x,w,*,*,*,*,invalid
f,m,r,e,g,n,*,*,invalid
b,e,o,f,*,*,*,*,invalid
n,l,t,n,*,*,*,*,invalid
t,r,e,a,d,s,*,*,valid
p,o,l,k,a,s,*,*,valid
m,d,y,v,k,u,f,*,invalid
g,i,d,d,i,e,s,t,valid
o,w,m,e,w,*,*,*,invalid
l,x,l,e,i,o,l,*,invalid
l,i,a,b,l,e,*,*,valid
u,h,o,p,p,k,v,*,invalid
g,u,n,b,o,a,t,*,valid
d,r,s,*,*,*,*,*,invalid
s,v,r,m,e,*,*,*,invalid
w,x,c,s,q,d,o,*,invalid
s,i,f,c,*,*,*,*,invalid
s,j,o,*,*,*,*,*,invalid
f,h,v,e,e,*,*,*,invalid
w,d,y,d,*,*,*,*,invalid
j,e,i,p,x,s,q,*,invalid
w,f,n,i,v,*,*,*,invalid
v,f,q,*,*,*,*,*,invalid
u,d,c,t,*,*,*,*,invalid
s,e,c,p,v,*,*,*,invalid
v,o,r,a,c,i,t,y,valid
f,x,m,o,y,*,*,*,invalid
b,l,e,e,p,e,d,*,valid
r,m,w,*,*,*,*,*,invalid
l,r,d,g,e,c,b,*,invalid
i,h,e,k,*,*,*,*,invalid
k,p,s,x,i,*,*,*,invalid
a,l,t,i,t,u,d,e,valid
m,u,j,m,j,a,*,*,invalid
l,q,w,s,a,s,h,*,invalid
m,u,s,t,a,n,g,s,valid
b,v,l,f,s,*,*,*,invalid
r,c,d,d,*,*,*,*,invalid
d,k,o,u,*,*,*,*,invalid
a,m,t,t,y,y,x,*,invalid
y,g,o,f,*,*,*,*,invalid
e,m,o,*,*,*,*,*,valid
u,s,f,e,*,*,*,*,invalid
c,o,a,l,s,*,*,*,valid
h,f,m,f,l,*,*,*,invalid
w,p,s,v,g,*,*,*,invalid
k,y,b,*,*,*,*,*,invalid
c,l,u,m,p,i,n,g,valid
i,n,t,r,u,d,e,*,valid
q,l,g,h,s,y,c,*,invalid
i,g,h,i,*,*,*,*,invalid
d,i,v,a,*,*,*,*,valid
l,a,r,g,e,s,s,*,valid
c,e,k,t,v,n,*,*,invalid
x,k,y,n,c,*,*,*,invalid
e,s,n,p,m,r,g,*,invalid
v,q,b,v,*,*,*,*,invalid
l,a,s,q,y,e,u,*,invalid
h,y,j,*,*,*,*,*,invalid
t,i,e,*,*,*,*,*,valid
y,e,e,*,*,*,*,*,invalid
r,o,c,k,e,t,s,*,valid
r,e,b,u,t,t,e,d,valid
g,o,u,g,e,r,s,*,valid
e,l,o,u,c,*,*,*,invalid
v,n,e,*,*,*,*,*,invalid
s,t,i,n,g,i,l,y,valid
n,e,u,t,r,a,l,*,valid
i,t,k,n,x,*,*,*,invalid
o,m,a,e,x,w,t,*,invalid
i,i,v,*,*,*,*,*,invalid
m,r,l,v,s,p,p,*,invalid
f,q,b,d,b,e,w,*,invalid
j,g,k,*,*,*,*,*,invalid
f,e,d,o,r,a,*,*,valid
f,r,a,c,k,e,d,*,valid
e,b,k,*,*,*,*,*,invalid
v,y,m,g,c,n,r,*,invalid
e,t,d,l,l,p,*,*,invalid
r,e,s,p,e,l,t,*,valid
r,e,s,t,l,e,s,s,valid
p,q,q,f,y,*,*,*,invalid
s,y,j,n,*,*,*,*,invalid
d,o,c,t,r,i,n,e,valid
l,a,y,o,v,e,r,*,valid
y,m,m,e,*,*,*,*,invalid
m,m,u,m,*,*,*,*,invalid
o,u,t,d,o,o,r,*,valid
e,x,a,m,p,l,e,d,valid
s,e,d,u,l,o,u,s,valid
y,t,c,n,x,*,*,*,invalid
l,g,x,t,y,n,f,*,invalid
h,a,n,d,b,o,o,k,valid
q,d,j,i,*,*,*,*,invalid
p,u,u,*,*,*,*,*,invalid
b,n,i,*,*,*,*,*,invalid
c,v,l,r,y,u,k,*,invalid
r,u,l,r,d,m,*,*,invalid
n,t,r,*,*,*,*,*,invalid
a,p,s,*,*,*,*,*,invalid
a,n,t,h,i,l,l,s,valid
p,l,o,v,*,*,*,*,invalid
l,e,t,u,p,*,*,*,valid
l,i,s,t,s,*,*,*,valid
a,l,a,d,x,s,d,*,invalid
t,p,g,a,y,h,e,*,invalid
r,w,h,x,i,u,f,*,invalid
c,r,i,n,g,e,s,*,valid
v,o,r,a,i,b,i,*,invalid
p,r,e,c,l,u,d,e,valid
h,b,v,n,*,*,*,*,invalid
s,h,f,f,*,*,*,*,invalid
c,e,d,i,n,g,*,*,valid
b,e,s,t,o,w,s,*,valid
u,n,c,l,e,a,n,*,valid
a,j,k,x,l,*,*,*,invalid
q,a,a,a,v,s,*,*,invalid
j,q,t,p,d,*,*,*,invalid
a,e,t,h,*,*,*,*,invalid
s,y,t,t,g,b,*,*,invalid
e,b,c,l,h,b,*,*,invalid
u,n,w,r,a,p,s,*,valid
e,y,x,n,d,r,*,*,invalid
d,u,l,y,p,*,*,*,invalid
p,e,r,s,o,n,s,*,valid
u,r,d,y,u,v,a,*,invalid
w,h,d,f,t,k,v,*,invalid
i,g,y,h,t,c,*,*,invalid
r,e,c,l,u,s,e,s,valid
v,o,e,b,w,m,*,*,invalid
s,v,q,x,j,t,n,*,invalid
x,r,q,v,g,*,*,*,invalid
h,i,g,h,w,a,y,*,valid
j,r,f,c,*,*,*,*,invalid
j,f,i,q,v,u,y,*,invalid
j,u,x,y,u,n,*,*,invalid
v,p,s,l,i,*,*,*,invalid
g,u,s,h,e,r,s,*,valid
s,a,t,c,h,e,l,*,valid
h,b,y,i,*,*,*,*,invalid
c,h,e,e,p,s,*,*,valid
f,a,i,j,t,x,l,*,invalid
e,d,l,*,*,*,*,*,invalid
p,a,t,c,h,*,*,*,valid
c,o,n,g,a,s,*,*,valid
x,s,d,x,m,*,*,*,invalid
n,v,w,g,s,n,*,*,invalid
r,o,g,b,g,y,x,*,invalid
p,a,t,o,i,s,*,*,valid
t,o,w,a,r,d,s,*,valid
s,c,a,b,r,o,u,s,valid
g,w,f,y,u,v,u,*,invalid
m,j,e,w,r,b,h,*,invalid
c,b,b,u,*,*,*,*,invalid
p,r,o,m,p,t,*,*,valid
s,i,m,i,l,e,*,*,valid
s,w,e,r,v,i,n,g,valid
c,o,u,r,t,e,s,y,valid
v,x,d,g,c,q,g,*,invalid
a,v,a,i,l,*,*,*,valid
m,v,j,o,o,d,*,*,invalid
o,y,f,p,k,l,*,*,invalid
s,k,q,p,d,o,*,*,invalid
e,x,c,l,u,d,e,d,valid
d,t,y,b,*,*,*,*,invalid
v,i,i,d,c,f,*,*,invalid
f,u,e,l,*,*,*,*,valid
q,o,e,a,l,*,*,*,invalid
s,p,r,o,c,k,e,t,valid
n,y,w,*,*,*,*,*,invalid
g,r,a,s,p,*,*,*,valid
t,m,l,y,*,*,*,*,invalid
l,a,p,e,l,*,*,*,valid
b,i,n,g,i,n,g,*,valid
h,e,m,s,*,*,*,*,valid
b,r,o,a,d,*,*,*,valid
r,c,f,o,r,*,*,*,invalid
c,h,e,f,*,*,*,*,valid
f,b,g,c,*,*,*,*,invalid
m,a,c,a,w,s,*,*,valid
x,o,k,j,u,e,e,*,invalid
g,n,o,a,x,*,*,*,invalid
u,n,r,c,k,*,*,*,invalid
r,a,i,n,i,e,s,t,valid
v,e,s,p,e,r,*,*,valid
c,s,e,x,f,*,*,*,invalid
j,c,n,*,*,*,*,*,invalid
m,l,o,p,*,*,*,*,invalid
q,t,r,k,y,d,*,*,invalid
n,e,a,r,b,y,*,*,valid
x,t,n,q,*,*,*,*,invalid
g,b,y,a,*,*,*,*,invalid
w,v,q,k,d,s,n,*,invalid
d,u,r,i,n,g,*,*,valid
k,n,e,l,l,e,d,*,valid
p,r,e,s,e,r,v,e,valid
a,k,r,b,*,*,*,*,invalid
o,a,c,v,u,*,*,*,invalid
t,m,r,*,*,*,*,*,invalid
h,t,r,f,m,g,y,*,invalid
h,o,n,y,p,o,*,*,invalid
q,n,n,r,t,m,g,*,invalid
b,a,g,a,d,a,*,*,invalid
r,o,s,t,r,u,m,*,valid
r,y,m,g,b,*,*,*,invalid
r,l,f,l,w,l,f,*,invalid
o,l,x,h,e,a,p,*,invalid
y,y,s,j,n,w,a,*,invalid
n,c,c,r,*,*,*,*,invalid
s,a,p,w,s,y,o,*,invalid
j,k,t,b,x,o,m,*,invalid
e,n,c,a,s,e,s,*,valid
d,w,i,b,f,*,*,*,invalid
d,h,u,*,*,*,*,*,invalid
u,n,s,o,l,d,*,*,valid
c,w,r,o,t,*,*,*,invalid
b,e,e,f,i,e,s,t,valid
y,q,o,e,*,*,*,*,invalid
i,s,s,x,j,*,*,*,invalid
f,t,t,o,j,m,*,*,invalid
q,y,h,*,*,*,*,*,invalid
c,o,l,a,s,*,*,*,valid
d,a,t,*,*,*,*,*,invalid
o,u,t,b,a,c,k,*,valid
i,x,t,p,g,w,w,*,invalid
a,s,h,i,e,r,*,*,valid
o,w,p,n,*,*,*,*,invalid
u,p,c,s,u,c,g,*,invalid
a,i,r,c,r,a,f,t,valid
v,u,f,u,m,f,s,*,invalid
b,l,u,n,t,l,y,*,valid
d,o,u,s,e,d,*,*,valid
x,x,q,l,p,q,*,*,invalid
p,a,r,l,a,y,*,*,valid
p,x,r,t,*,*,*,*,invalid
h,o,f,f,k,*,*,*,invalid
s,m,i,r,k,i,n,g,valid
i,c,h,y,q,*,*,*,invalid
f,g,p,*,*,*,*,*,invalid
j,q,y,*,*,*,*,*,invalid
b,q,c,q,*,*,*,*,invalid
g,u,m,d,r,o,p,s,valid
x,b,p,e,*,*,*,*,invalid
c,r,a,n,i,a,l,*,valid
r,e,r,o,u,t,e,*,valid
v,e,i,*,*,*,*,*,invalid
b,c,t,d,u,*,*,*,invalid
o,j,m,e,m,f,g,*,invalid
m,m,y,r,c,j,*,*,invalid
s,n,y,o,*,*,*,*,invalid
g,x,g,i,r,l,y,*,invalid
c,o,r,n,b,a,l,l,valid
s,i,p,*,*,*,*,*,valid
s,h,u,d,d,e,r,s,valid
s,h,r,i,e,k,e,d,valid
x,l,p,v,o,h,h,*,invalid
g,t,x,t,a,c,*,*,invalid
m,h,t,*,*,*,*,*,invalid
f,x,t,q,l,*,*,*,invalid
w,a,v,e,f,o,r,m,valid
p,r,o,f,f,e,r,*,valid
t,r,i,c,o,l,o,r,valid
q,q,s,*,*,*,*,*,invalid
w,i,t,h,o,u,t,*,valid
s,p,a,r,e,*,*,*,valid
r,i,m,e,d,*,*,*,valid
u,n,q,p,*,*,*,*,invalid
o,t,o,f,*,*,*,*,invalid
p,r,a,i,s,e,*,*,valid
b,e,i,*,*,*,*,*,invalid
i,c,e,b,e,r,g,s,valid
y,j,r,*,*,*,*,*,invalid
v,e,n,d,e,t,t,a,valid
c,h,s,y,y,r,b,*,invalid
g,u,e,r,i,l,l,a,valid
b,j,n,*,*,*,*,*,invalid
c,h,o,o,s,y,*,*,valid
m,o,r,t,i,s,e,d,valid
i,f,h,v,s,w,b,*,invalid
d,i,e,t,e,r,s,*,valid
m,o,v,e,a,b,l,e,valid
i,n,c,i,s,i,o,n,valid
f,l,e,s,h,i,n,g,valid
y,p,p,t,w,q,l,*,invalid
r,r,c,m,n,i,*,*,invalid
m,a,d,a,m,*,*,*,valid
s,p,o,r,e,s,*,*,valid
n,a,h,n,f,a,j,*,invalid
s,a,n,g,u,i,n,e,valid
k,u,m,a,*,*,*,*,valid
t,d,u,k,w,*,*,*,invalid
f,r,o,l,i,c,*,*,valid
d,i,c,t,u,m,*,*,valid
p,o,v,d,m,*,*,*,invalid
r,e,v,e,r,y,*,*,valid
b,v,m,t,f,e,*,*,invalid
o,w,k,f,*,*,*,*,invalid
j,y,d,a,*,*,*,*,invalid
u,r,t,*,*,*,*,*,invalid
d,j,j,t,r,o,*,*,invalid
a,b,s,t,a,i,n,*,valid
b,o,i,l,*,*,*,*,valid
b,r,a,n,d,i,s,h,valid
l,c,j,w,y,*,*,*,invalid
g,g,h,l,n,p,*,*,invalid
r,e,c,o,u,r,s,e,valid
m,o,j,d,y,*,*,*,invalid
n,q,u,t,y,g,h,*,invalid
g,i,c,y,i,d,*,*,invalid
l,b,b,m,f,b,u,*,invalid
j,p,v,*,*,*,*,*,invalid
o,w,y,*,*,*,*,*,invalid
x,a,i,u,d,*,*,*,invalid
f,o,h,l,*,*,*,*,invalid
p,d,d,o,i,a,f,*,invalid
n,x,u,l,*,*,*,*,invalid
e,g,o,t,i,s,t,s,valid
p,i,r,a,n,h,a,*,valid
u,e,e,d,g,*,*,*,invalid
q,l,b,o,d,p,d,*,invalid
a,t,o,m,s,*,*,*,valid
h,e,r,o,i,n,s,*,valid
c,r,o,*,*,*,*,*,invalid
d,j,o,x,r,s,x,*,invalid
u,n,x,*,*,*,*,*,invalid
m,i,s,s,a,l,*,*,valid
t,i,c,k,l,i,s,h,valid
q,j,t,r,*,*,*,*,invalid
s,p,o,r,t,i,n,g,valid
s,t,r,e,t,c,h,*,valid
u,n,c,a,s,e,d,*,valid
l,e,t,t,e,r,*,*,valid
e,k,w,g,a,f,i,*,invalid
c,o,r,s,a,i,r,s,valid
a,o,g,q,b,b,e,*,invalid
c,o,m,p,e,l,*,*,valid
e,s,i,*,*,*,*,*,invalid
k,v,e,j,a,x,*,*,invalid
y,y,n,i,a,*,*,*,invalid
o,v,w,n,c,*,*,*,invalid
g,a,i,e,t,y,*,*,valid
v,u,k,u,n,*,*,*,invalid
c,s,n,p,*,*,*,*,invalid
c,x,v,u,i,d,*,*,invalid
u,p,f,a,x,p,c,*,invalid
m,u,w,*,*,*,*,*,invalid
w,p,s,s,r,w,*,*,invalid
x,c,m,*,*,*,*,*,invalid
d,r,u,g,g,i,n,g,valid
h,e,a,d,w,i,n,d,valid
q,x,g,*,*,*,*,*,invalid
w,v,h,*,*,*,*,*,invalid
s,v,n,k,w,o,h,*,invalid
h,p,e,m,n,q,*,*,invalid
i,f,v,i,i,r,*,*,invalid
m,w,b,q,*,*,*,*,invalid
l,o,u,e,*,*,*,*,invalid
d,o,p,o,r,o,h,*,invalid
o,d,u,x,k,p,b,*,invalid
m,v,p,d,c,k,k,*,invalid
u,e,c,y,*,*,*,*,invalid
d,o,l,l,y,*,*,*,invalid
t,v,w,h,*,*,*,*,invalid
k,p,h,k,n,*,*,*,invalid
g,f,b,q,j,*,*,*,invalid
q,e,s,d,*,*,*,*,invalid
o,r,n,e,r,y,*,*,valid
r,n,k,s,r,q,p,*,invalid
l,p,k,*,*,*,*,*,invalid
t,a,l,e,n,t,s,*,valid
h,n,v,q,f,w,y,*,invalid
x,v,k,t,l,e,*,*,invalid
c,o,n,f,i,d,e,s,valid
h,u,g,e,s,t,*,*,valid
n,o,u,g,h,t,*,*,valid
e,s,p,y,i,n,g,*,valid
k,v,t,q,*,*,*,*,invalid
c,n,k,u,q,d,c,*,invalid
c,u,s,p,i,d,s,*,valid
e,r,g,c,o,b,*,*,invalid
t,t,y,*,*,*,*,*,invalid
x,p,p,*,*,*,*,*,invalid
d,a,l,e,s,*,*,*,valid
e,n,c,a,m,p,*,*,valid
v,i,g,i,l,s,*,*,valid
c,v,r,c,*,*,*,*,invalid
b,u,t,t,i,n,g,*,valid
g,o,d,l,i,e,r,*,valid
i,d,e,a,*,*,*,*,valid
b,f,j,w,*,*,*,*,invalid
g,r,i,t,t,i,n,g,valid
v,e,n,a,l,i,t,y,valid
a,y,x,*,*,*,*,*,invalid
w,j,e,w,v,q,e,*,invalid
f,p,c,k,*,*,*,*,invalid
c,h,a,l,k,y,*,*,valid
a,c,f,n,i,*,*,*,invalid
a,r,t,l,e,s,s,*,valid
c,e,h,b,t,*,*,*,invalid
h,y,i,n,g,*,*,*,valid
b,e,j,*,*,*,*,*,invalid
i,o,e,*,*,*,*,*,invalid
u,r,i,n,a,t,e,s,valid
m,x,b,*,*,*,*,*,invalid
f,o,l,d,e,d,*,*,valid
n,t,i,u,y,s,i,*,invalid
d,w,k,q,v,*,*,*,invalid
g,y,v,*,*,*,*,*,invalid
d,a,w,d,l,e,r,s,valid
t,k,i,x,e,t,x,*,invalid
r,o,i,s,t,e,r,*,valid
n,b,i,d,m,*,*,*,invalid
h,h,p,r,b,*,*,*,invalid
d,x,v,w,*,*,*,*,invalid
o,a,p,f,*,*,*,*,invalid
a,b,a,t,e,*,*,*,valid
k,p,t,v,*,*,*,*,invalid
k,r,b,i,o,s,*,*,invalid
m,h,w,x,*,*,*,*,invalid
o,c,q,g,e,u,t,*,invalid
s,l,u,m,*,*,*,*,valid
p,s,f,e,a,*,*,*,invalid
i,x,q,*,*,*,*,*,invalid
h,p,e,w,b,l,*,*,invalid
y,m,h,*,*,*,*,*,invalid
s,l,k,a,*,*,*,*,invalid
s,c,g,w,e,g,*,*,invalid
e,m,b,e,d,d,e,d,valid
j,u,n,k,e,t,*,*,valid
h,a,n,g,s,*,*,*,valid
h,n,g,y,c,a,a,*,invalid
p,y,g,m,y,*,*,*,valid
k,p,r,*,*,*,*,*,invalid
a,r,r,a,y,s,*,*,valid
f,o,n,d,a,n,t,*,valid
b,k,s,w,n,*,*,*,invalid
d,x,w,s,u,g,*,*,invalid
d,r,i,n,k,e,r,*,valid
l,e,a,c,h,e,s,*,valid
j,r,k,q,*,*,*,*,invalid
s,o,v,*,*,*,*,*,invalid
m,e,d,i,a,n,s,*,valid
s,t,e,r,n,l,y,*,valid
o,h,t,*,*,*,*,*,invalid
s,c,a,l,e,d,*,*,valid
r,f,r,q,p,d,*,*,invalid
p,e,s,k,i,e,s,t,valid
j,f,b,g,r,n,*,*,invalid
j,e,v,v,u,d,*,*,invalid
s,m,p,w,*,*,*,*,invalid
b,u,n,g,a,l,o,w,valid
v,r,u,*,*,*,*,*,invalid
t,l,g,o,c,w,j,*,invalid
a,w,h,l,f,v,*,*,invalid
j,t,l,s,g,v,*,*,invalid
e,e,r,i,e,s,t,*,valid
m,o,a,u,n,n,q,*,invalid
n,e,r,j,f,p,v,*,invalid
a,n,e,m,o,n,e,*,valid
k,y,d,w,*,*,*,*,invalid
j,p,i,q,t,*,*,*,invalid
r,b,f,*,*,*,*,*,invalid
q,t,g,w,c,t,x,*,invalid
p,p,p,r,o,q,j,*,invalid
n,e,w,e,r,*,*,*,valid
v,s,c,w,i,*,*,*,invalid
q,r,s,v,p,e,i,*,invalid
p,b,c,i,w,e,h,*,invalid
c,r,o,a,k,e,d,*,valid
p,l,o,v,e,r,*,*,valid
g,j,k,m,l,s,q,*,invalid
a,c,c,e,p,t,*,*,valid
n,e,i,t,h,e,r,*,valid
r,x,r,*,*,*,*,*,invalid
c,i,r,c,u,s,e,s,valid
r,o,g,u,e,s,*,*,valid
a,y,y,w,*,*,*,*,invalid
p,k,o,w,t,c,k,*,invalid
l,f,t,h,*,*,*,*,invalid
s,c,d,r,q,c,*,*,invalid
w,i,n,t,e,r,y,*,valid
o,y,f,m,a,r,e,*,invalid
l,a,m,e,n,t,e,d,valid
h,h,f,q,*,*,*,*,invalid
b,a,s,k,e,t,*,*,valid
c,m,a,q,*,*,*,*,invalid
r,e,i,n,v,e,n,t,valid
d,a,j,v,*,*,*,*,invalid
f,i,q,*,*,*,*,*,invalid
v,q,k,q,w,*,*,*,invalid
p,r,e,p,p,i,e,s,valid
m,o,t,h,s,*,*,*,valid
y,m,x,q,c,*,*,*,invalid
q,e,x,o,i,*,*,*,invalid
g,l,r,d,o,v,o,*,invalid
s,e,r,a,p,h,s,*,valid
p,r,o,p,h,e,t,*,valid
w,n,l,m,u,*,*,*,invalid
j,k,v,v,q,u,*,*,invalid
c,j,c,*,*,*,*,*,invalid
k,v,x,v,q,n,*,*,invalid
t,d,c,t,*,*,*,*,invalid
v,x,a,e,m,*,*,*,invalid
f,t,s,e,x,*,*,*,invalid
u,p,s,u,r,g,e,d,valid
c,o,n,s,p,i,r,e,valid
j,e,r,e,m,i,a,d,valid
e,r,p,d,*,*,*,*,invalid
o,n,n,r,v,*,*,*,invalid
q,x,j,p,t,*,*,*,invalid
i,t,f,x,u,t,j,*,invalid
u,l,x,k,u,*,*,*,invalid
b,o,t,b,w,e,t,*,invalid
r,a,d,i,o,i,n,g,valid
g,o,p,t,*,*,*,*,invalid
i,d,q,*,*,*,*,*,invalid
r,b,s,t,m,w,f,*,invalid
w,g,y,e,*,*,*,*,invalid
r,i,v,e,t,*,*,*,valid
e,g,r,e,t,*,*,*,valid
r,i,b,l,*,*,*,*,invalid
o,u,c,m,k,q,b,*,invalid
c,a,n,i,s,t,e,r,valid
t,c,p,m,*,*,*,*,invalid
i,r,j,o,p,*,*,*,invalid
v,k,a,g,*,*,*,*,invalid
r,a,b,b,i,t,e,d,valid
o,l,b,l,*,*,*,*,invalid
t,r,u,l,y,*,*,*,valid
i,a,p,l,*,*,*,*,invalid
l,j,i,o,a,*,*,*,invalid
h,i,d,d,e,n,*,*,valid
l,f,l,u,i,t,*,*,invalid
r,a,b,b,l,e,*,*,valid
m,w,c,d,y,i,r,*,invalid
b,r,e,r,*,*,*,*,invalid
e,g,t,x,q,u,o,*,invalid
j,r,v,o,*,*,*,*,invalid
n,t,t,i,f,o,*,*,invalid
f,a,w,n,e,d,*,*,valid
h,j,b,u,o,i,*,*,invalid
d,e,t,o,x,e,s,*,valid
m,u,t,i,n,i,e,d,valid
h,g,p,x,*,*,*,*,invalid
j,e,a,*,*,*,*,*,invalid
w,w,w,*,*,*,*,*,invalid
k,m,y,m,*,*,*,*,invalid
n,x,g,e,m,c,*,*,invalid
k,i,n,d,s,*,*,*,valid
w,o,r,d,i,e,r,*,valid
n,a,r,k,i,n,g,*,valid
v,y,a,r,t,y,d,*,invalid
n,e,h,*,*,*,*,*,invalid
g,q,i,b,x,f,*,*,invalid
i,d,h,w,k,*,*,*,invalid
