char01,char02,char03,char04,char05,char06,char07,char08,Valid
a,x,i,s,*,*,*,*,valid
b,r,o,c,a,d,e,d,valid
n,e,b,u,l,a,*,*,valid
m,b,e,m,p,v,n,*,invalid
t,i,d,p,k,q,l,*,invalid
l,m,m,t,*,*,*,*,invalid
c,i,d,l,e,p,y,*,invalid
a,s,p,m,i,*,*,*,invalid
w,y,e,c,*,*,*,*,invalid
f,g,j,x,x,k,q,*,invalid
t,i,n,g,l,e,d,*,valid
g,a,t,u,k,u,*,*,invalid
n,o,o,d,l,e,*,*,valid
b,a,b,b,l,i,n,g,valid
a,p,q,g,k,j,*,*,invalid
l,a,p,i,d,a,r,y,valid
s,i,y,y,o,l,f,*,invalid
a,h,w,*,*,*,*,*,invalid
c,u,t,*,*,*,*,*,invalid
h,j,v,i,w,*,*,*,invalid
b,a,f,r,q,y,y,*,invalid
k,k,r,y,w,*,*,*,invalid
i,g,h,h,*,*,*,*,invalid
y,g,j,i,i,t,s,*,invalid
w,a,s,t,e,r,*,*,valid
r,o,m,a,n,c,e,s,valid
t,t,d,*,*,*,*,*,invalid
m,w,p,r,j,i,*,*,invalid
t,o,o,t,h,y,*,*,valid
c,o,f,f,i,n,s,*,valid
s,q,n,c,i,*,*,*,invalid
k,e,y,n,o,t,e,s,valid
e,t,t,v,n,n,n,*,invalid
b,u,r,g,e,r,*,*,valid
r,e,d,*,*,*,*,*,invalid
w,a,p,y,d,i,r,*,invalid
w,e,w,v,e,h,*,*,invalid
w,o,u,s,*,*,*,*,invalid
i,c,h,p,e,j,*,*,invalid
r,b,w,*,*,*,*,*,invalid
k,e,r,c,h,i,e,f,valid
r,x,y,a,n,d,*,*,invalid
i,g,r,h,q,*,*,*,invalid
m,l,y,u,*,*,*,*,invalid
o,u,e,c,*,*,*,*,invalid
n,n,i,g,t,p,*,*,invalid
d,m,q,*,*,*,*,*,invalid
a,x,k,*,*,*,*,*,invalid
o,q,q,v,e,t,v,*,invalid
j,r,j,y,*,*,*,*,invalid
v,b,w,i,t,d,f,*,invalid
j,r,x,h,d,u,g,*,invalid
e,r,r,a,t,a,s,*,valid
h,o,a,r,s,e,s,t,valid
i,d,v,s,y,g,*,*,invalid
h,o,o,t,e,r,s,*,valid
o,v,a,b,w,t,w,*,invalid
u,v,d,o,v,*,*,*,invalid
f,u,q,t,*,*,*,*,invalid
i,a,i,u,*,*,*,*,invalid
w,h,i,s,p,e,r,s,valid
b,g,h,*,*,*,*,*,invalid
c,d,r,a,*,*,*,*,invalid
s,q,x,*,*,*,*,*,invalid
t,e,o,v,o,m,*,*,invalid
b,u,r,i,a,l,*,*,valid
c,p,x,e,*,*,*,*,invalid
q,f,t,m,v,*,*,*,invalid
s,t,i,j,c,*,*,*,invalid
c,y,u,u,f,*,*,*,invalid
g,t,f,*,*,*,*,*,invalid
v,x,s,*,*,*,*,*,invalid
a,r,x,*,*,*,*,*,invalid
v,p,n,c,q,*,*,*,invalid
p,l,u,g,g,i,n,g,valid
s,a,x,o,b,e,d,*,invalid
l,e,g,v,*,*,*,*,invalid
h,r,v,m,c,*,*,*,invalid
u,a,u,w,i,t,*,*,invalid
c,i,p,h,e,r,e,d,valid
i,n,i,t,i,a,l,s,valid
r,j,p,e,o,*,*,*,invalid
c,l,a,s,h,*,*,*,valid
e,s,m,*,*,*,*,*,invalid
h,a,i,*,*,*,*,*,valid
d,e,b,i,t,i,n,g,valid
o,k,m,k,*,*,*,*,invalid
k,f,h,*,*,*,*,*,invalid
q,o,l,*,*,*,*,*,invalid
h,x,f,r,x,*,*,*,invalid
q,m,p,j,*,*,*,*,invalid
k,e,s,n,y,*,*,*,invalid
s,w,a,g,*,*,*,*,valid
h,a,r,w,t,*,*,*,invalid
g,c,v,j,q,u,m,*,invalid
f,b,o,d,*,*,*,*,invalid
l,a,s,s,o,s,*,*,valid
m,e,m,b,e,r,*,*,valid
s,p,o,o,f,e,d,*,valid
g,v,s,n,*,*,*,*,invalid
p,u,n,n,e,d,*,*,valid
v,k,a,e,l,u,*,*,invalid
j,g,j,*,*,*,*,*,invalid
h,l,k,k,g,x,n,*,invalid
b,e,a,c,*,*,*,*,invalid
k,a,v,m,*,*,*,*,invalid
s,a,m,o,v,a,r,*,valid
n,f,g,h,x,n,*,*,invalid
i,c,r,r,w,t,*,*,invalid
p,u,n,i,e,s,t,*,valid
b,v,q,h,g,p,l,*,invalid
f,e,p,o,k,*,*,*,invalid
m,e,t,f,p,n,*,*,invalid
t,e,n,d,e,r,s,*,valid
e,i,n,m,d,e,*,*,invalid
d,n,g,t,o,*,*,*,invalid
d,a,p,p,l,i,n,g,valid
y,v,q,y,d,e,f,*,invalid
s,t,o,r,m,i,e,r,valid
p,y,y,d,k,d,c,*,invalid
m,p,l,k,p,b,t,*,invalid
u,w,i,v,i,a,e,*,invalid
j,e,d,*,*,*,*,*,invalid
v,w,u,t,*,*,*,*,invalid
n,i,p,p,i,e,r,*,valid
t,p,u,k,a,q,*,*,invalid
s,h,i,e,l,d,e,d,valid
b,l,e,n,c,h,e,d,valid
d,e,c,e,a,s,e,s,valid
t,m,s,j,h,e,*,*,invalid
c,b,f,g,o,f,*,*,invalid
c,g,k,l,q,*,*,*,invalid
h,o,l,e,s,*,*,*,valid
r,a,i,l,l,e,r,y,valid
k,i,c,k,e,r,*,*,valid
c,h,j,k,i,*,*,*,invalid
r,x,b,k,*,*,*,*,invalid
d,r,g,c,*,*,*,*,invalid
j,a,w,*,*,*,*,*,valid
t,p,w,b,b,*,*,*,invalid
n,q,e,*,*,*,*,*,invalid
b,o,g,g,i,n,g,*,valid
l,a,m,b,a,s,t,s,valid
d,e,m,i,g,o,d,s,valid
p,r,o,f,a,n,e,s,valid
p,j,f,*,*,*,*,*,invalid
s,d,w,e,*,*,*,*,invalid
c,a,n,n,e,d,*,*,valid
r,u,c,d,p,a,*,*,invalid
y,y,r,v,y,h,x,*,invalid
a,m,u,*,*,*,*,*,invalid
b,u,r,*,*,*,*,*,valid
u,p,c,x,a,v,q,*,invalid
y,w,c,p,j,*,*,*,invalid
r,p,t,y,l,g,*,*,invalid
x,d,t,x,u,r,i,*,invalid
s,u,f,f,i,x,e,s,valid
h,a,s,p,s,*,*,*,valid
b,r,a,w,l,*,*,*,valid
c,n,i,w,j,c,*,*,invalid
c,r,r,k,*,*,*,*,invalid
i,u,e,q,n,o,m,*,invalid
w,n,a,*,*,*,*,*,invalid
x,e,e,*,*,*,*,*,invalid
x,h,i,a,*,*,*,*,invalid
i,k,p,f,i,k,*,*,invalid
x,t,u,x,d,*,*,*,invalid
i,t,w,d,*,*,*,*,invalid
n,o,m,v,*,*,*,*,invalid
f,k,x,*,*,*,*,*,invalid
s,n,o,r,e,r,s,*,valid
q,v,w,v,*,*,*,*,invalid
b,o,o,k,i,n,g,*,valid
w,j,j,b,*,*,*,*,invalid
r,a,t,e,*,*,*,*,valid
n,d,w,e,*,*,*,*,invalid
b,w,l,y,d,r,r,*,invalid
o,a,n,*,*,*,*,*,invalid
q,w,y,u,o,c,a,*,invalid
o,d,g,q,*,*,*,*,invalid
r,g,x,m,u,*,*,*,invalid
m,o,o,d,s,*,*,*,valid
b,v,c,l,q,*,*,*,invalid
x,a,b,d,*,*,*,*,invalid
f,o,d,*,*,*,*,*,invalid
s,i,n,g,l,e,d,*,valid
u,n,d,u,e,*,*,*,valid
b,y,u,w,*,*,*,*,invalid
m,e,l,d,*,*,*,*,valid
d,p,m,y,b,x,*,*,invalid
o,s,n,w,j,o,*,*,invalid
s,t,i,f,f,l,y,*,valid
c,o,y,o,t,e,*,*,valid
c,o,s,i,e,s,t,*,valid
q,e,a,*,*,*,*,*,invalid
t,i,p,t,o,p,*,*,valid
m,o,r,p,h,i,n,e,valid
i,n,s,c,r,i,b,e,valid
i,v,y,s,*,*,*,*,invalid
z,a,p,p,e,r,*,*,valid
m,u,s,s,e,l,s,*,valid
s,s,t,*,*,*,*,*,invalid
r,e,v,e,r,i,e,*,valid
a,k,w,f,b,u,*,*,invalid
b,k,e,s,r,*,*,*,invalid
e,n,l,i,v,e,n,s,valid
g,a,s,p,*,*,*,*,valid
m,j,a,t,*,*,*,*,invalid
o,k,f,r,p,g,*,*,invalid
g,y,l,l,y,b,q,*,invalid
x,b,p,i,y,*,*,*,invalid
w,r,e,c,k,e,r,s,valid
o,x,p,j,f,v,n,*,invalid
o,f,r,h,l,o,*,*,invalid
g,n,t,*,*,*,*,*,invalid
s,p,a,y,i,n,g,*,valid
h,m,a,*,*,*,*,*,invalid
k,n,g,v,*,*,*,*,invalid
j,u,f,r,m,*,*,*,invalid
f,a,t,e,*,*,*,*,valid
o,c,c,u,l,t,*,*,valid
h,u,t,*,*,*,*,*,invalid
t,e,m,*,*,*,*,*,invalid
s,i,m,m,e,r,e,d,valid
b,r,s,*,*,*,*,*,invalid
b,r,i,b,e,*,*,*,valid
f,u,t,i,l,e,*,*,valid
c,o,m,p,u,t,e,s,valid
p,k,a,k,*,*,*,*,invalid
m,x,e,*,*,*,*,*,invalid
m,e,d,u,l,l,a,e,valid
r,u,n,n,i,e,r,*,valid
s,u,r,e,f,i,r,e,valid
c,f,l,l,d,*,*,*,invalid
g,r,a,b,*,*,*,*,valid
t,i,n,t,s,*,*,*,valid
x,e,x,*,*,*,*,*,invalid
t,l,w,a,*,*,*,*,invalid
g,r,i,p,*,*,*,*,valid
f,y,u,b,a,l,*,*,invalid
l,a,m,b,s,*,*,*,valid
f,a,w,n,*,*,*,*,valid
p,t,q,i,w,*,*,*,invalid
c,a,r,p,e,t,*,*,valid
u,j,m,*,*,*,*,*,invalid
l,q,l,q,t,o,j,*,invalid
i,b,c,*,*,*,*,*,invalid
s,y,p,h,o,n,e,d,valid
f,i,r,s,*,*,*,*,valid
w,o,w,e,d,*,*,*,valid
s,x,w,w,j,q,w,*,invalid
m,a,g,n,e,t,o,s,valid
u,b,h,q,d,v,*,*,invalid
l,t,j,*,*,*,*,*,invalid
p,o,g,k,*,*,*,*,invalid
a,a,i,w,x,k,*,*,invalid
y,a,r,d,s,*,*,*,valid
s,t,y,*,*,*,*,*,valid
c,o,m,p,l,y,*,*,valid
n,a,m,e,k,u,j,i,valid
o,y,f,t,k,j,g,*,invalid
x,m,k,*,*,*,*,*,invalid
w,o,d,r,*,*,*,*,invalid
q,n,p,m,m,*,*,*,invalid
t,h,h,q,c,v,m,*,invalid
q,v,t,a,o,i,*,*,invalid
q,m,x,b,*,*,*,*,invalid
d,e,n,i,z,e,n,*,valid
q,k,x,*,*,*,*,*,invalid
t,h,t,j,i,*,*,*,invalid
d,r,j,r,b,*,*,*,invalid
l,r,g,a,c,t,t,*,invalid
t,x,h,e,*,*,*,*,invalid
w,a,r,t,s,*,*,*,valid
g,s,q,h,y,u,f,*,invalid
l,i,f,e,w,o,r,k,valid
s,u,b,w,a,y,s,*,valid
c,x,h,m,v,*,*,*,invalid
o,e,l,e,p,r,h,*,invalid
l,d,g,r,l,*,*,*,invalid
e,y,x,j,t,i,n,*,invalid
u,a,u,w,l,*,*,*,invalid
p,a,n,g,*,*,*,*,valid
f,p,w,a,m,d,b,*,invalid
f,o,y,e,r,s,*,*,valid
o,i,b,g,*,*,*,*,invalid
r,a,q,e,h,j,*,*,invalid
t,e,d,i,o,u,s,*,valid
s,y,y,k,f,w,l,*,invalid
o,d,g,r,*,*,*,*,invalid
t,w,i,l,i,g,h,t,valid
q,p,q,e,*,*,*,*,invalid
m,u,g,g,e,r,*,*,valid
b,e,d,l,a,m,*,*,valid
e,n,m,e,s,h,e,s,valid
u,y,t,n,r,a,*,*,invalid
u,y,p,a,d,s,*,*,invalid
r,e,b,u,t,t,a,l,valid
c,o,s,t,u,m,e,d,valid
h,m,h,r,j,*,*,*,invalid
c,o,m,m,u,n,e,d,valid
r,i,i,x,a,*,*,*,invalid
t,e,l,l,s,*,*,*,valid
r,d,f,q,d,v,*,*,invalid
p,o,s,e,*,*,*,*,valid
h,a,k,u,*,*,*,*,valid
k,d,t,p,b,*,*,*,invalid
t,o,w,e,r,i,n,g,valid
r,k,i,j,o,*,*,*,invalid
a,r,c,h,e,s,*,*,valid
p,j,e,*,*,*,*,*,invalid
b,a,k,i,n,g,*,*,valid
s,u,l,p,h,u,r,s,valid
a,y,x,*,*,*,*,*,invalid
f,c,b,a,p,r,t,*,invalid
y,j,h,t,g,p,*,*,invalid
g,u,y,j,n,t,k,*,invalid
a,v,v,g,e,x,*,*,invalid
j,h,i,i,q,v,*,*,invalid
u,x,g,*,*,*,*,*,invalid
v,p,p,q,o,e,*,*,invalid
d,n,c,x,v,j,*,*,invalid
r,d,x,y,s,c,s,*,invalid
k,n,e,a,d,s,*,*,valid
s,n,i,d,e,r,*,*,valid
p,i,c,w,u,*,*,*,invalid
u,x,c,g,q,*,*,*,invalid
t,q,n,f,t,j,*,*,invalid
b,g,t,w,u,x,a,*,invalid
y,h,n,x,*,*,*,*,invalid
u,n,e,c,*,*,*,*,invalid
b,u,i,l,d,e,r,*,valid
v,i,o,l,s,*,*,*,valid
h,b,f,v,m,f,o,*,invalid
s,p,u,r,n,*,*,*,valid
e,b,e,i,*,*,*,*,invalid
a,l,l,u,v,i,a,l,valid
e,f,t,k,y,f,y,*,invalid
y,y,m,q,e,q,*,*,invalid
o,k,o,c,*,*,*,*,invalid
t,j,o,n,s,i,*,*,invalid
c,a,r,r,y,*,*,*,valid
r,e,v,*,*,*,*,*,valid
p,l,a,t,t,e,r,*,valid
a,m,x,t,w,*,*,*,invalid
b,t,b,i,i,n,b,*,invalid
e,x,a,h,c,*,*,*,invalid
p,a,c,i,f,i,s,m,valid
r,e,g,i,m,e,n,t,valid
f,u,v,l,*,*,*,*,invalid
l,s,q,s,m,*,*,*,invalid
n,u,j,l,r,k,r,*,invalid
l,e,e,r,y,*,*,*,valid
h,b,f,h,r,x,*,*,invalid
d,a,v,i,t,*,*,*,valid
r,e,m,e,d,i,e,s,valid
s,h,u,f,f,l,e,d,valid
d,n,b,r,b,k,*,*,invalid
u,n,v,*,*,*,*,*,invalid
f,a,r,t,h,e,s,t,valid
c,w,u,d,p,*,*,*,invalid
h,b,h,l,x,*,*,*,invalid
m,p,m,g,w,j,v,*,invalid
s,t,i,p,e,n,d,*,valid
u,o,b,*,*,*,*,*,invalid
m,n,b,b,c,i,*,*,invalid
f,e,d,s,*,*,*,*,valid
r,e,t,a,i,l,e,d,valid
s,p,e,e,d,*,*,*,valid
f,l,u,n,k,i,e,s,valid
c,j,c,l,o,s,q,*,invalid
n,i,p,p,y,*,*,*,valid
i,c,q,w,b,*,*,*,invalid
a,q,g,p,*,*,*,*,invalid
d,i,n,e,t,t,e,s,valid
d,g,i,p,*,*,*,*,invalid
o,y,j,a,a,t,*,*,invalid
t,r,a,y,s,*,*,*,valid
o,t,l,*,*,*,*,*,invalid
y,g,k,x,f,m,*,*,invalid
l,h,y,f,s,*,*,*,invalid
o,r,v,*,*,*,*,*,invalid
l,i,b,e,r,a,l,*,valid
r,e,c,r,e,a,n,t,valid
q,x,o,n,*,*,*,*,invalid
t,o,o,k,*,*,*,*,valid
h,i,m,s,*,*,*,*,valid
o,u,p,x,o,g,*,*,invalid
m,g,j,n,i,a,g,*,invalid
e,k,u,*,*,*,*,*,invalid
g,j,r,k,x,*,*,*,invalid
r,e,b,a,t,i,n,g,valid
s,c,r,e,e,c,h,*,valid
g,p,g,s,j,t,p,*,invalid
c,a,t,a,l,y,s,t,valid
o,v,e,r,u,s,e,d,valid
s,l,a,n,d,e,r,*,valid
e,j,m,i,h,a,d,*,invalid
s,k,i,t,*,*,*,*,valid
c,o,c,k,i,e,s,t,valid
v,b,v,x,t,h,l,*,invalid
l,a,f,*,*,*,*,*,invalid
n,p,b,o,q,*,*,*,invalid
c,l,u,m,s,y,*,*,valid
d,e,a,r,*,*,*,*,valid
s,h,i,n,i,n,g,*,valid
k,d,e,s,u,n,*,*,invalid
p,a,l,a,z,z,o,*,valid
h,c,t,t,e,*,*,*,invalid
a,c,e,r,b,i,t,y,valid
m,r,j,p,*,*,*,*,invalid
f,f,m,q,f,m,*,*,invalid
x,f,u,u,l,p,*,*,invalid
p,i,n,k,i,e,s,*,valid
c,m,k,o,s,q,*,*,invalid
q,g,c,h,d,r,*,*,invalid
p,o,p,u,l,a,r,*,valid
x,h,m,q,h,y,c,*,invalid
f,i,n,e,s,t,*,*,valid
h,k,n,*,*,*,*,*,invalid
w,m,o,o,h,m,a,*,invalid
i,n,v,o,i,c,e,s,valid
s,n,x,m,b,j,r,*,invalid
j,v,w,*,*,*,*,*,invalid
h,i,z,a,*,*,*,*,valid
k,l,j,e,u,k,*,*,invalid
n,o,t,*,*,*,*,*,invalid
m,i,p,a,*,*,*,*,invalid
r,c,g,v,*,*,*,*,invalid
m,i,r,a,i,*,*,*,valid
g,a,y,s,*,*,*,*,valid
n,a,y,c,*,*,*,*,invalid
b,y,u,s,a,u,m,*,invalid
r,e,p,t,y,q,i,*,invalid
u,t,q,a,*,*,*,*,invalid
d,e,v,a,m,y,d,*,invalid
w,a,r,f,a,r,e,*,valid
w,o,o,d,e,n,e,r,valid
j,d,s,u,k,t,u,*,invalid
x,k,p,d,v,*,*,*,invalid
n,t,l,c,u,t,*,*,invalid
r,v,h,a,y,*,*,*,invalid
p,r,a,s,q,*,*,*,invalid
o,y,o,g,u,*,*,*,valid
f,v,g,b,c,n,*,*,invalid
c,l,o,m,p,s,*,*,valid
s,a,m,o,v,a,r,s,valid
c,a,i,r,t,m,*,*,invalid
g,l,a,z,e,d,*,*,valid
e,u,m,t,j,*,*,*,invalid
q,t,a,d,*,*,*,*,invalid
n,a,t,i,v,e,*,*,valid
f,k,j,*,*,*,*,*,invalid
h,e,d,g,e,h,o,g,valid
f,o,c,u,s,e,d,*,valid
c,b,m,*,*,*,*,*,invalid
u,b,g,m,*,*,*,*,invalid
p,a,s,s,a,b,l,e,valid
q,v,b,f,b,m,*,*,invalid
s,e,p,t,u,m,s,*,valid
m,r,e,p,c,*,*,*,invalid
n,p,y,*,*,*,*,*,invalid
e,u,p,t,a,*,*,*,invalid
m,e,n,d,e,d,*,*,valid
g,m,n,w,d,b,*,*,invalid
a,d,m,i,r,e,d,*,valid
t,r,a,p,*,*,*,*,valid
g,x,p,q,*,*,*,*,invalid
g,a,w,k,i,e,r,*,valid
n,d,x,v,*,*,*,*,invalid
b,e,a,r,a,b,l,e,valid
e,a,j,*,*,*,*,*,invalid
f,i,l,q,g,*,*,*,invalid
t,r,o,w,e,l,*,*,valid
e,n,d,u,i,n,g,*,valid
g,r,o,o,v,i,n,g,valid
k,i,c,e,l,*,*,*,invalid
m,o,n,o,c,l,e,s,valid
b,p,j,w,g,i,e,*,invalid
d,r,y,i,n,g,*,*,valid
k,p,s,q,w,y,c,*,invalid
c,p,d,v,f,k,*,*,invalid
m,e,l,d,*,*,*,*,invalid
o,u,t,s,i,d,e,r,valid
s,n,r,d,t,*,*,*,invalid
k,d,i,a,*,*,*,*,invalid
w,e,n,m,n,*,*,*,invalid
p,g,o,*,*,*,*,*,invalid
p,r,u,d,e,r,y,*,valid
a,b,e,o,g,b,*,*,invalid
o,x,b,p,q,*,*,*,invalid
o,r,n,a,w,r,s,*,invalid
p,e,n,a,n,c,e,s,valid
u,m,u,*,*,*,*,*,invalid
g,u,h,k,*,*,*,*,invalid
r,l,k,v,v,e,e,*,invalid
i,w,s,*,*,*,*,*,invalid
h,i,l,a,r,i,t,y,valid
y,p,q,j,p,h,*,*,invalid
c,a,s,k,s,*,*,*,valid
e,g,k,b,*,*,*,*,invalid
b,o,u,n,d,e,d,*,valid
p,a,s,s,e,l,s,*,valid
p,j,c,y,i,o,c,*,invalid
r,o,u,n,d,e,s,t,valid
l,i,q,u,i,d,s,*,valid
e,m,w,j,a,y,*,*,invalid
f,l,i,t,*,*,*,*,valid
i,q,k,b,r,*,*,*,invalid
d,o,h,p,n,y,q,*,invalid
o,c,l,x,q,*,*,*,invalid
l,o,l,i,w,t,v,*,invalid
h,e,a,t,h,*,*,*,valid
v,s,r,*,*,*,*,*,invalid
x,x,t,r,*,*,*,*,invalid
q,r,f,*,*,*,*,*,invalid
t,w,r,l,m,t,*,*,invalid
s,a,l,v,e,r,s,*,valid
b,j,j,*,*,*,*,*,invalid
f,v,p,c,*,*,*,*,invalid
q,a,x,i,d,d,*,*,invalid
q,x,x,s,*,*,*,*,invalid
r,c,y,f,h,c,*,*,invalid
p,i,l,a,f,*,*,*,valid
h,f,u,s,*,*,*,*,invalid
y,o,x,m,*,*,*,*,invalid
b,a,r,r,a,g,e,*,valid
s,g,x,*,*,*,*,*,invalid
i,b,g,y,h,i,*,*,invalid
o,d,o,r,l,e,s,s,valid
k,v,e,r,u,h,*,*,invalid
j,m,d,q,i,*,*,*,invalid
o,r,v,f,g,f,*,*,invalid
q,e,y,*,*,*,*,*,invalid
q,i,h,y,a,d,*,*,invalid
t,o,b,u,*,*,*,*,valid
b,a,c,o,g,u,*,*,invalid
r,a,c,e,s,*,*,*,valid
v,e,n,i,a,l,*,*,valid
i,a,i,w,m,*,*,*,invalid
p,i,t,c,h,e,r,*,valid
r,o,o,m,f,u,l,s,valid
h,c,o,*,*,*,*,*,invalid
s,i,r,*,*,*,*,*,valid
s,t,e,p,s,o,n,s,valid
e,x,w,m,*,*,*,*,invalid
f,a,i,e,j,h,*,*,invalid
p,a,v,*,*,*,*,*,invalid
r,c,d,a,q,*,*,*,invalid
l,r,o,v,q,u,q,*,invalid
w,i,s,e,l,y,*,*,valid
n,j,w,r,m,f,*,*,invalid
i,d,a,*,*,*,*,*,invalid
o,w,n,*,*,*,*,*,invalid
u,b,i,*,*,*,*,*,invalid
c,h,a,r,*,*,*,*,valid
j,e,c,p,l,o,*,*,invalid
u,p,t,l,g,g,e,*,invalid
j,g,k,y,*,*,*,*,invalid
a,d,r,k,q,*,*,*,invalid
r,o,e,s,*,*,*,*,valid
s,a,v,i,o,u,r,*,valid
u,r,i,n,e,*,*,*,valid
q,y,p,w,*,*,*,*,invalid
a,d,o,p,t,i,n,g,valid
r,o,u,g,h,a,g,e,valid
l,o,u,v,e,r,s,*,valid
m,i,l,k,m,a,n,*,valid
q,u,a,r,t,e,r,s,valid
u,m,r,s,c,k,*,*,invalid
s,a,v,a,g,e,s,*,valid
g,r,l,t,o,v,s,*,invalid
j,i,l,t,*,*,*,*,valid
f,l,u,t,t,e,r,y,valid
f,s,m,n,b,f,*,*,invalid
q,n,r,*,*,*,*,*,invalid
u,w,i,m,*,*,*,*,invalid
x,x,l,w,u,w,j,*,invalid
w,a,p,q,y,g,b,*,invalid
b,m,d,t,u,*,*,*,invalid
m,o,h,j,g,*,*,*,invalid
f,l,u,f,f,i,n,g,valid
j,u,u,*,*,*,*,*,invalid
y,v,s,l,r,*,*,*,invalid
a,m,e,e,r,s,*,*,valid
k,e,k,i,m,s,*,*,invalid
r,v,v,d,m,u,*,*,invalid
d,e,c,e,i,v,e,r,valid
p,j,f,*,*,*,*,*,invalid
n,k,h,j,k,b,*,*,invalid
c,s,x,a,g,*,*,*,invalid
s,j,v,*,*,*,*,*,invalid
a,n,x,i,e,t,y,*,valid
a,i,r,m,e,n,*,*,valid
u,q,s,v,g,t,u,*,invalid
w,h,a,t,n,o,t,*,valid
s,i,t,*,*,*,*,*,valid
s,t,r,a,n,g,l,e,valid
l,i,n,g,u,a,l,*,valid
a,l,s,f,*,*,*,*,invalid
a,a,f,t,t,*,*,*,invalid
b,c,v,k,a,m,*,*,invalid
r,c,d,*,*,*,*,*,invalid
a,y,a,r,*,*,*,*,invalid
r,a,i,s,e,d,*,*,valid
c,u,t,t,i,n,g,*,valid
o,r,u,*,*,*,*,*,invalid
y,c,i,d,*,*,*,*,invalid
j,h,g,u,*,*,*,*,invalid
j,h,i,d,k,v,v,*,invalid
w,e,e,d,i,e,s,t,valid
y,o,x,*,*,*,*,*,invalid
w,m,p,c,*,*,*,*,invalid
q,u,a,c,k,e,r,y,valid
e,q,r,t,n,*,*,*,invalid
q,h,t,*,*,*,*,*,invalid
p,u,r,p,o,s,e,d,valid
s,e,a,l,i,n,g,*,valid
e,n,d,u,e,s,*,*,valid
b,g,g,c,g,e,q,*,invalid
k,m,d,*,*,*,*,*,invalid
j,w,l,g,n,o,x,*,invalid
i,q,y,*,*,*,*,*,invalid
l,i,v,e,*,*,*,*,valid
i,g,u,v,*,*,*,*,invalid
w,g,p,*,*,*,*,*,invalid
f,i,n,*,*,*,*,*,invalid
x,y,s,b,m,*,*,*,invalid
s,v,g,v,*,*,*,*,invalid
d,r,g,d,t,x,*,*,invalid
m,u,m,b,l,e,r,s,valid
c,p,d,k,p,m,*,*,invalid
t,o,o,l,b,o,x,*,valid
n,x,p,r,j,h,u,*,invalid
j,h,k,x,x,*,*,*,invalid
m,v,y,o,x,q,h,*,invalid
u,b,u,*,*,*,*,*,invalid
h,l,r,j,y,n,*,*,invalid
l,c,i,w,c,m,*,*,invalid
o,m,k,g,c,*,*,*,invalid
k,s,q,*,*,*,*,*,invalid
q,u,e,e,n,i,n,g,valid
w,r,e,n,c,h,e,d,valid
k,p,u,m,*,*,*,*,invalid
w,i,w,m,p,s,t,*,invalid
n,s,x,s,*,*,*,*,invalid
w,y,w,r,u,g,*,*,invalid
u,u,k,*,*,*,*,*,invalid
i,l,v,i,n,a,*,*,invalid
l,w,k,*,*,*,*,*,invalid
f,i,s,h,b,o,w,l,valid
l,b,s,d,*,*,*,*,invalid
r,e,a,d,s,*,*,*,valid
d,e,f,e,n,d,*,*,valid
c,a,m,p,y,*,*,*,valid
m,a,s,o,n,i,c,*,valid
o,r,j,p,b,g,*,*,invalid
n,a,p,h,t,h,a,*,valid
m,a,l,u,*,*,*,*,invalid
b,i,p,l,a,n,e,*,valid
m,j,t,k,j,*,*,*,invalid
a,q,g,k,*,*,*,*,invalid
e,o,a,q,r,r,*,*,invalid
t,w,e,v,s,*,*,*,invalid
i,o,o,*,*,*,*,*,invalid
b,l,i,p,*,*,*,*,valid
d,p,a,p,d,g,b,*,invalid
q,c,l,j,l,*,*,*,invalid
f,l,a,g,s,*,*,*,valid
y,s,x,t,*,*,*,*,invalid
a,c,h,o,o,*,*,*,valid
t,x,f,v,k,*,*,*,invalid
a,k,i,r,u,*,*,*,valid
e,i,s,o,v,*,*,*,invalid
v,r,q,e,*,*,*,*,invalid
n,w,p,o,*,*,*,*,invalid
d,e,n,s,h,a,*,*,valid
a,b,a,n,d,o,n,*,valid
i,m,p,a,i,r,s,*,valid
a,t,p,h,*,*,*,*,invalid
c,l,v,*,*,*,*,*,invalid
w,e,i,r,d,o,*,*,valid
l,w,v,e,e,*,*,*,invalid
a,t,r,o,p,h,y,*,valid
r,e,i,s,s,u,e,d,valid
s,n,o,o,p,e,r,s,valid
e,v,f,k,s,*,*,*,invalid
l,d,o,w,*,*,*,*,invalid
e,d,r,d,x,m,x,*,invalid
o,d,i,u,m,*,*,*,valid
c,n,h,k,g,v,*,*,invalid
u,i,g,m,o,q,x,*,invalid
k,n,l,s,e,*,*,*,invalid
t,o,x,i,n,s,*,*,valid
r,q,y,*,*,*,*,*,invalid
a,n,c,e,s,t,r,y,valid
l,e,h,o,l,w,*,*,invalid
l,m,n,j,x,p,*,*,invalid
s,k,i,v,v,i,e,d,valid
h,o,s,t,e,l,s,*,valid
o,t,f,*,*,*,*,*,invalid
j,o,n,j,n,l,*,*,invalid
m,u,f,l,j,o,w,*,invalid
x,o,n,*,*,*,*,*,invalid
r,a,r,e,f,i,e,s,valid
b,h,t,f,*,*,*,*,invalid
u,n,g,a,i,n,l,y,valid
t,y,t,p,*,*,*,*,invalid
t,o,r,t,*,*,*,*,valid
d,o,d,g,e,r,*,*,valid
a,d,u,l,t,e,r,y,valid
e,u,r,o,*,*,*,*,valid
