char01,char02,char03,char04,char05,char06,char07,char08,Valid
q,e,b,*,*,*,*,*,invalid
o,g,r,w,b,c,o,*,invalid
y,m,v,l,*,*,*,*,invalid
q,b,b,*,*,*,*,*,invalid
e,x,p,e,r,t,*,*,valid
a,i,s,l,e,*,*,*,valid
i,u,f,h,a,c,g,*,invalid
u,r,g,e,n,c,y,*,valid
p,e,d,a,g,o,g,y,valid
r,d,u,k,*,*,*,*,invalid
q,d,r,w,s,n,v,*,invalid
c,l,k,*,*,*,*,*,invalid
v,v,q,x,a,h,*,*,invalid
y,r,a,n,o,w,v,*,invalid
k,p,i,*,*,*,*,*,invalid
q,n,o,i,r,f,*,*,invalid
y,s,q,*,*,*,*,*,invalid
y,p,d,h,l,i,*,*,invalid
u,g,t,j,j,*,*,*,invalid
m,p,c,*,*,*,*,*,invalid
h,a,s,t,*,*,*,*,invalid
g,d,e,y,b,q,w,*,invalid
h,b,i,h,q,*,*,*,invalid
m,t,y,c,*,*,*,*,invalid
v,b,o,l,u,x,*,*,invalid
p,r,x,r,*,*,*,*,invalid
m,m,h,l,j,y,q,*,invalid
t,o,p,s,*,*,*,*,valid
w,n,p,m,*,*,*,*,invalid
u,u,d,h,x,y,e,*,invalid
f,l,r,h,v,f,*,*,invalid
u,e,h,t,f,o,h,*,invalid
e,l,u,d,e,d,*,*,valid
k,u,g,*,*,*,*,*,invalid
a,q,f,*,*,*,*,*,invalid
r,l,b,s,h,l,x,*,invalid
f,o,i,*,*,*,*,*,invalid
e,l,p,*,*,*,*,*,invalid
h,r,x,*,*,*,*,*,invalid
l,p,u,u,*,*,*,*,invalid
h,a,l,t,s,*,*,*,valid
l,x,o,v,*,*,*,*,invalid
r,a,v,e,d,*,*,*,valid
o,w,l,x,w,r,*,*,invalid
i,e,o,l,o,*,*,*,invalid
s,c,a,l,a,r,s,*,valid
b,n,x,j,d,i,*,*,invalid
s,c,a,r,c,i,t,y,valid
n,q,c,m,u,p,*,*,invalid
e,l,a,s,h,*,*,*,invalid
v,u,a,*,*,*,*,*,invalid
m,h,t,c,j,k,s,*,invalid
b,j,g,p,p,*,*,*,invalid
i,p,h,c,s,s,j,*,invalid
o,u,t,c,a,s,t,s,valid
c,d,o,u,d,*,*,*,invalid
s,r,g,*,*,*,*,*,invalid
c,h,u,o,*,*,*,*,invalid
m,n,p,o,m,a,*,*,invalid
u,p,o,*,*,*,*,*,invalid
y,k,x,t,g,t,i,*,invalid
f,o,y,e,r,s,*,*,valid
o,r,g,a,s,m,*,*,valid
o,e,a,*,*,*,*,*,invalid
k,i,g,*,*,*,*,*,invalid
p,a,t,c,h,*,*,*,valid
s,c,g,a,g,c,*,*,invalid
f,e,l,j,t,d,e,*,invalid
s,t,i,f,f,e,s,t,valid
v,r,q,*,*,*,*,*,invalid
y,g,h,*,*,*,*,*,invalid
a,g,a,o,v,e,*,*,invalid
a,v,h,o,d,*,*,*,invalid
h,e,d,g,e,h,o,g,valid
d,n,d,w,r,d,k,*,invalid
v,b,b,d,k,m,*,*,invalid
c,k,w,j,g,t,*,*,invalid
d,i,l,a,t,e,d,*,valid
d,a,i,s,y,*,*,*,valid
c,l,i,n,k,e,r,s,valid
s,e,c,r,e,t,e,*,valid
e,n,t,i,c,e,s,*,valid
h,e,c,t,o,r,*,*,valid
x,t,f,q,i,*,*,*,invalid
r,e,t,i,r,e,s,*,valid
a,w,x,x,*,*,*,*,invalid
c,i,a,*,*,*,*,*,invalid
k,u,u,k,o,u,*,*,valid
w,v,g,m,*,*,*,*,invalid
q,u,a,r,t,o,*,*,valid
w,v,g,o,q,t,b,*,invalid
c,d,p,u,u,*,*,*,invalid
l,e,v,i,t,y,*,*,valid
e,v,p,*,*,*,*,*,invalid
v,p,i,*,*,*,*,*,invalid
d,i,g,*,*,*,*,*,valid
d,v,p,*,*,*,*,*,invalid
u,i,k,c,h,*,*,*,invalid
l,i,m,b,l,e,s,s,valid
j,n,t,m,e,u,t,*,invalid
l,a,y,e,r,i,n,g,valid
m,p,r,u,t,*,*,*,invalid
w,i,n,k,i,n,g,*,valid
t,u,t,o,r,e,d,*,valid
a,y,x,r,*,*,*,*,invalid
p,u,t,s,c,h,e,s,valid
h,o,r,r,i,b,l,y,valid
v,l,i,v,i,i,*,*,invalid
e,j,q,*,*,*,*,*,invalid
d,u,r,*,*,*,*,*,invalid
p,l,o,u,g,h,e,d,valid
f,m,t,i,v,*,*,*,invalid
s,o,m,b,e,r,l,y,valid
i,t,s,r,l,a,k,*,invalid
w,m,x,u,i,g,c,*,invalid
l,i,n,k,e,r,*,*,valid
v,m,j,n,f,*,*,*,invalid
p,i,n,k,e,r,*,*,valid
f,l,a,c,k,s,*,*,valid
e,m,i,r,a,t,e,s,valid
p,i,n,k,i,s,h,*,valid
u,a,i,t,*,*,*,*,invalid
b,r,u,i,s,e,r,s,valid
s,x,g,q,y,h,*,*,invalid
m,f,g,g,q,*,*,*,invalid
s,y,m,m,e,t,r,y,valid
x,d,s,t,d,*,*,*,invalid
j,f,k,*,*,*,*,*,invalid
s,y,h,c,i,v,f,*,invalid
c,a,n,n,i,e,s,t,valid
c,o,r,d,s,*,*,*,valid
j,k,k,*,*,*,*,*,invalid
s,t,c,x,x,*,*,*,invalid
d,a,u,b,e,r,s,*,valid
x,p,f,*,*,*,*,*,invalid
r,v,a,w,*,*,*,*,invalid
c,h,i,l,d,i,s,h,valid
c,o,i,n,e,d,*,*,valid
q,b,u,*,*,*,*,*,invalid
v,u,l,g,a,r,l,y,valid
e,o,h,*,*,*,*,*,invalid
h,i,b,l,a,n,r,*,invalid
w,q,a,v,t,v,u,*,invalid
w,i,w,*,*,*,*,*,invalid
s,t,e,a,m,e,r,s,valid
a,d,j,o,u,r,n,s,valid
t,y,x,w,*,*,*,*,invalid
o,w,x,p,c,a,*,*,invalid
x,p,j,d,*,*,*,*,invalid
g,l,a,d,d,e,n,*,valid
l,o,x,p,y,f,i,*,invalid
t,o,n,e,*,*,*,*,valid
a,l,l,b,*,*,*,*,invalid
h,a,n,d,w,o,r,k,valid
j,c,l,f,*,*,*,*,invalid
c,a,p,s,t,a,n,s,valid
f,o,n,d,l,e,*,*,valid
k,u,o,*,*,*,*,*,invalid
y,j,n,*,*,*,*,*,invalid
r,o,u,l,e,t,t,e,valid
i,g,n,i,t,e,*,*,valid
w,g,t,g,q,r,*,*,invalid
h,a,l,f,*,*,*,*,valid
o,u,t,r,i,d,e,r,valid
l,a,b,e,l,l,e,d,valid
e,a,d,p,r,m,k,*,invalid
m,y,f,f,a,t,b,*,invalid
n,a,c,l,p,*,*,*,invalid
m,h,j,s,t,p,c,*,invalid
m,i,g,r,a,t,e,d,valid
s,q,b,n,i,e,*,*,invalid
e,m,q,a,*,*,*,*,invalid
a,l,t,m,*,*,*,*,invalid
c,k,w,c,t,u,c,*,invalid
c,d,k,p,y,i,d,*,invalid
b,e,l,l,e,*,*,*,valid
c,u,n,f,l,*,*,*,invalid
i,w,j,*,*,*,*,*,invalid
d,w,a,r,f,i,s,h,valid
f,g,p,c,c,o,h,*,invalid
j,s,m,n,l,p,*,*,invalid
t,r,o,l,l,i,n,g,valid
e,j,d,*,*,*,*,*,invalid
b,e,i,n,g,*,*,*,valid
g,y,k,y,s,x,*,*,invalid
b,o,a,s,t,e,d,*,valid
g,l,s,j,*,*,*,*,invalid
u,p,e,n,d,s,*,*,valid
t,i,m,*,*,*,*,*,invalid
r,i,f,l,i,n,g,*,valid
p,i,x,p,d,*,*,*,invalid
s,p,i,l,l,*,*,*,valid
c,v,b,*,*,*,*,*,invalid
y,j,w,s,h,o,*,*,invalid
b,t,j,*,*,*,*,*,invalid
o,v,b,b,l,c,k,*,invalid
s,e,g,u,e,i,n,g,valid
g,q,g,m,b,y,*,*,invalid
c,i,j,o,l,*,*,*,invalid
d,j,v,g,i,*,*,*,invalid
m,a,y,b,e,s,*,*,valid
b,r,a,n,*,*,*,*,valid
w,h,i,n,e,r,*,*,valid
f,e,b,p,d,w,x,*,invalid
e,k,n,m,s,*,*,*,invalid
r,t,s,r,j,q,*,*,invalid
f,a,v,o,r,i,t,e,valid
h,a,n,d,b,a,g,s,valid
s,t,a,v,i,n,g,*,valid
p,h,o,b,i,a,*,*,valid
g,e,e,s,e,*,*,*,valid
p,r,e,t,t,i,e,s,valid
g,a,w,j,a,l,p,*,invalid
f,r,u,j,a,g,*,*,invalid
h,o,r,n,e,t,s,*,valid
n,k,b,x,b,*,*,*,invalid
j,b,d,e,v,*,*,*,invalid
d,e,v,o,u,r,e,d,valid
a,p,p,l,a,u,d,*,valid
p,a,r,r,i,e,s,*,valid
r,o,a,r,s,*,*,*,valid
f,h,e,c,v,r,*,*,invalid
l,g,t,x,l,*,*,*,invalid
e,a,s,e,d,*,*,*,valid
o,m,n,i,b,u,s,*,valid
f,r,i,z,z,l,e,d,valid
c,o,n,t,o,r,t,s,valid
a,w,t,*,*,*,*,*,invalid
s,t,m,c,v,*,*,*,invalid
e,a,a,m,h,r,u,*,invalid
v,t,h,x,o,*,*,*,invalid
x,k,k,n,t,*,*,*,invalid
n,a,i,y,o,u,*,*,valid
e,q,h,g,l,u,v,*,invalid
w,i,g,g,l,e,d,*,valid
o,p,t,i,m,a,l,*,valid
k,n,i,g,h,t,*,*,valid
c,u,p,s,f,u,l,*,valid
y,s,q,*,*,*,*,*,invalid
i,l,j,a,x,*,*,*,invalid
j,v,w,n,e,g,*,*,invalid
s,y,k,m,b,*,*,*,invalid
d,j,p,*,*,*,*,*,invalid
r,e,j,e,c,t,e,d,valid
t,a,i,l,e,d,*,*,valid
v,f,e,d,f,*,*,*,invalid
c,o,n,s,o,l,e,s,valid
w,s,b,x,x,o,i,*,invalid
u,x,g,c,r,k,*,*,invalid
l,a,c,e,s,*,*,*,valid
s,u,r,v,i,v,a,l,valid
v,q,t,l,*,*,*,*,invalid
s,y,s,n,a,m,*,*,invalid
c,h,o,m,p,e,d,*,valid
l,n,q,*,*,*,*,*,invalid
c,a,c,*,*,*,*,*,invalid
k,o,k,k,u,j,o,*,invalid
n,d,e,t,d,u,*,*,invalid
g,r,i,f,f,i,n,s,valid
p,i,t,i,a,b,l,e,valid
x,w,o,v,s,o,x,*,invalid
m,a,i,l,e,r,*,*,valid
o,b,e,s,i,t,y,*,valid
l,x,v,k,f,m,e,*,invalid
b,i,s,h,o,p,s,*,valid
c,a,j,t,u,k,f,*,invalid
b,i,n,g,e,d,*,*,valid
v,s,i,a,o,k,u,*,invalid
h,a,o,x,x,*,*,*,invalid
a,l,k,a,l,o,i,d,valid
y,a,f,*,*,*,*,*,invalid
d,o,o,d,l,e,*,*,valid
h,r,v,f,*,*,*,*,invalid
r,p,n,e,k,a,*,*,invalid
f,g,l,m,a,c,*,*,invalid
w,i,n,g,s,*,*,*,valid
c,h,i,l,e,*,*,*,valid
h,w,i,t,r,e,j,*,invalid
c,n,a,s,*,*,*,*,invalid
b,e,e,l,e,i,w,*,invalid
x,l,h,h,j,d,*,*,invalid
m,e,t,h,a,n,o,l,valid
h,e,c,t,i,c,*,*,valid
p,d,c,b,w,c,q,*,invalid
b,s,n,v,*,*,*,*,invalid
m,e,a,n,t,*,*,*,valid
p,o,l,i,s,h,e,d,valid
a,b,j,x,*,*,*,*,invalid
q,k,i,*,*,*,*,*,invalid
i,e,f,d,u,d,*,*,invalid
b,q,w,c,q,*,*,*,invalid
q,p,v,v,s,u,x,*,invalid
f,r,e,a,k,*,*,*,valid
a,w,o,k,e,n,*,*,valid
l,a,c,r,y,*,*,*,invalid
n,s,e,*,*,*,*,*,invalid
f,o,u,l,e,r,*,*,valid
r,i,p,p,l,e,d,*,valid
a,r,m,s,f,u,l,*,valid
s,y,c,c,q,u,*,*,invalid
p,i,m,p,l,e,*,*,valid
y,u,u,g,r,x,w,*,invalid
u,q,h,*,*,*,*,*,invalid
s,t,e,m,s,*,*,*,valid
e,x,h,a,u,s,t,s,valid
w,k,u,l,b,k,d,*,invalid
a,d,j,u,r,i,n,g,valid
d,a,w,d,l,e,d,*,valid
j,i,h,*,*,*,*,*,invalid
h,o,d,f,*,*,*,*,invalid
w,a,n,d,e,r,*,*,valid
j,d,a,a,a,m,*,*,invalid
b,u,r,r,o,w,e,d,valid
w,x,s,p,c,*,*,*,invalid
r,w,u,*,*,*,*,*,invalid
c,u,s,t,a,r,d,*,valid
r,p,a,j,r,b,*,*,invalid
m,i,j,*,*,*,*,*,invalid
b,e,c,k,s,*,*,*,valid
h,r,k,m,*,*,*,*,invalid
y,l,s,f,r,e,w,*,invalid
b,u,s,s,i,n,g,*,valid
g,p,a,x,*,*,*,*,invalid
p,u,r,i,s,m,*,*,valid
p,t,y,c,*,*,*,*,invalid
q,r,p,l,k,l,*,*,invalid
v,q,h,g,k,k,n,*,invalid
u,g,p,e,x,m,*,*,invalid
d,f,g,*,*,*,*,*,invalid
n,o,x,m,d,c,*,*,invalid
e,v,e,n,t,s,*,*,valid
j,m,h,k,p,c,*,*,invalid
u,o,w,x,*,*,*,*,invalid
n,i,a,c,i,n,*,*,valid
g,w,o,l,w,*,*,*,invalid
l,b,m,*,*,*,*,*,invalid
c,u,r,s,*,*,*,*,valid
p,v,m,m,*,*,*,*,invalid
f,a,k,e,*,*,*,*,valid
b,m,s,a,f,x,*,*,invalid
d,t,w,*,*,*,*,*,invalid
k,i,x,*,*,*,*,*,invalid
c,o,w,p,o,x,*,*,valid
j,w,g,*,*,*,*,*,invalid
p,i,n,k,e,s,t,*,valid
v,h,d,u,*,*,*,*,invalid
l,e,g,g,y,*,*,*,valid
k,y,v,n,j,*,*,*,invalid
k,l,o,m,o,u,*,*,invalid
n,r,v,n,e,*,*,*,invalid
d,y,n,r,g,q,*,*,invalid
h,m,o,q,o,*,*,*,invalid
l,g,n,g,t,n,s,*,invalid
c,w,c,j,d,d,y,*,invalid
u,t,a,b,s,l,*,*,invalid
c,k,v,h,a,c,*,*,invalid
h,i,e,*,*,*,*,*,invalid
v,w,x,b,t,*,*,*,invalid
l,a,w,f,u,l,*,*,valid
a,d,z,e,*,*,*,*,valid
y,t,r,j,r,p,*,*,invalid
p,r,i,m,e,r,s,*,valid
x,n,t,k,a,o,t,*,invalid
c,a,p,o,n,s,*,*,valid
k,o,c,e,t,w,*,*,invalid
q,h,x,e,*,*,*,*,invalid
h,d,t,j,b,y,*,*,invalid
f,l,t,n,*,*,*,*,invalid
o,y,x,g,u,v,y,*,invalid
b,r,e,a,d,e,d,*,valid
v,m,i,w,*,*,*,*,invalid
f,w,t,v,y,c,*,*,invalid
g,a,f,*,*,*,*,*,invalid
k,i,u,y,t,w,q,*,invalid
f,o,l,k,*,*,*,*,valid
r,u,m,p,u,s,e,s,valid
j,d,l,t,w,*,*,*,invalid
r,v,a,u,l,p,q,*,invalid
n,w,k,g,*,*,*,*,invalid
t,r,u,a,n,t,e,d,valid
t,r,e,m,b,l,e,*,valid
k,y,j,u,q,l,x,*,invalid
m,o,d,e,s,t,*,*,valid
i,f,v,b,s,x,x,*,invalid
n,p,o,c,*,*,*,*,invalid
m,u,s,k,r,a,t,s,valid
n,g,b,e,m,k,n,*,invalid
e,s,s,a,y,s,*,*,valid
w,e,l,s,h,i,n,g,valid
d,i,m,m,i,n,g,*,valid
c,o,l,l,u,d,e,d,valid
t,k,v,s,n,x,*,*,invalid
a,r,m,f,u,l,*,*,valid
s,b,i,*,*,*,*,*,invalid
j,u,n,k,i,e,*,*,valid
g,h,e,r,k,i,n,s,valid
e,i,t,q,t,j,k,*,invalid
e,m,u,l,s,i,f,y,valid
f,i,b,e,r,*,*,*,valid
x,d,y,q,h,*,*,*,invalid
h,s,j,f,*,*,*,*,invalid
e,c,n,g,*,*,*,*,invalid
c,a,c,k,l,e,d,*,valid
l,l,d,x,w,f,*,*,invalid
p,g,x,t,*,*,*,*,invalid
b,e,a,u,t,i,e,s,valid
t,n,k,d,w,q,h,*,invalid
t,u,m,u,l,t,*,*,valid
e,x,t,r,u,d,e,s,valid
f,x,q,d,*,*,*,*,invalid
n,c,b,v,*,*,*,*,invalid
r,w,k,n,t,*,*,*,invalid
t,h,i,c,k,l,y,*,valid
f,o,r,e,a,r,m,*,valid
o,i,e,u,q,x,s,*,invalid
w,b,h,n,n,*,*,*,invalid
u,f,h,e,b,*,*,*,invalid
m,a,n,g,l,e,d,*,valid
q,v,e,y,y,*,*,*,invalid
c,n,a,m,*,*,*,*,invalid
e,x,a,c,t,s,*,*,valid
o,n,q,g,g,y,*,*,invalid
p,g,f,c,a,y,*,*,invalid
y,q,i,*,*,*,*,*,invalid
f,w,q,c,*,*,*,*,invalid
p,r,e,a,c,h,e,d,valid
e,n,g,r,a,v,e,*,valid
s,u,n,d,o,w,n,*,valid
k,q,w,s,c,*,*,*,invalid
r,g,n,u,g,a,*,*,invalid
d,c,q,*,*,*,*,*,invalid
d,b,m,h,a,g,x,*,invalid
s,f,j,h,*,*,*,*,invalid
l,e,t,h,a,l,*,*,valid
j,t,g,*,*,*,*,*,invalid
r,n,e,a,k,n,*,*,invalid
s,t,w,v,*,*,*,*,invalid
l,o,d,g,e,*,*,*,valid
a,m,j,*,*,*,*,*,invalid
l,c,m,h,a,v,*,*,invalid
m,d,b,m,s,d,*,*,invalid
m,i,t,t,*,*,*,*,valid
c,n,f,c,o,*,*,*,invalid
m,p,e,e,i,t,*,*,invalid
a,c,x,o,*,*,*,*,invalid
s,w,i,n,e,*,*,*,valid
d,r,a,q,v,y,*,*,invalid
o,n,e,*,*,*,*,*,valid
i,j,u,x,g,*,*,*,invalid
d,g,v,r,*,*,*,*,invalid
i,r,y,b,j,y,h,*,invalid
c,e,f,*,*,*,*,*,invalid
m,a,r,a,t,h,o,n,valid
l,i,c,*,*,*,*,*,invalid
j,q,m,e,q,r,i,*,invalid
r,b,u,*,*,*,*,*,invalid
l,e,g,a,t,o,s,*,valid
d,y,n,a,m,i,c,*,valid
x,w,l,*,*,*,*,*,invalid
d,o,o,q,b,*,*,*,invalid
c,f,d,l,*,*,*,*,invalid
c,h,i,s,*,*,*,*,invalid
c,q,g,a,u,w,g,*,invalid
f,f,s,k,h,*,*,*,invalid
d,o,m,a,i,n,*,*,valid
g,i,n,*,*,*,*,*,valid
s,o,l,a,c,e,d,*,valid
w,s,c,b,v,a,*,*,invalid
s,x,g,*,*,*,*,*,invalid
s,p,i,d,e,r,*,*,valid
o,u,t,p,u,t,*,*,valid
b,j,k,u,y,q,w,*,invalid
e,r,s,u,*,*,*,*,invalid
w,d,i,d,x,u,y,*,invalid
j,a,o,l,o,y,*,*,invalid
i,e,r,f,*,*,*,*,invalid
g,o,d,s,o,n,*,*,valid
w,e,l,f,a,r,e,*,valid
c,a,r,y,a,t,i,d,valid
p,o,a,c,h,e,d,*,valid
m,a,v,p,a,g,o,*,invalid
r,i,q,u,w,d,d,*,invalid
g,d,r,*,*,*,*,*,invalid
e,f,d,t,h,*,*,*,invalid
u,a,p,o,e,c,*,*,invalid
a,y,j,*,*,*,*,*,invalid
n,a,i,v,e,l,y,*,valid
f,r,y,r,a,c,*,*,invalid
x,v,p,p,*,*,*,*,invalid
u,g,i,e,*,*,*,*,invalid
l,e,m,m,a,*,*,*,valid
r,i,v,e,t,e,d,*,valid
t,a,m,p,o,n,*,*,valid
f,i,e,r,c,e,*,*,valid
j,i,f,*,*,*,*,*,invalid
l,a,n,c,e,r,*,*,valid
d,w,q,s,*,*,*,*,invalid
l,o,o,m,i,n,g,*,valid
w,h,i,p,p,e,t,s,valid
u,t,j,n,*,*,*,*,invalid
u,n,l,o,o,s,e,*,valid
m,a,d,r,a,s,*,*,valid
t,n,v,h,d,t,*,*,invalid
r,b,q,*,*,*,*,*,invalid
f,r,e,e,d,m,e,n,valid
j,m,b,o,*,*,*,*,invalid
f,v,y,w,w,s,b,*,invalid
x,j,d,p,g,i,t,*,invalid
c,y,y,x,v,*,*,*,invalid
t,p,t,f,u,*,*,*,invalid
f,n,p,*,*,*,*,*,invalid
f,d,e,p,t,s,*,*,invalid
q,n,m,*,*,*,*,*,invalid
c,p,m,s,c,s,*,*,invalid
v,o,y,a,g,e,d,*,valid
v,a,c,a,t,i,o,n,valid
f,g,h,d,*,*,*,*,invalid
o,f,m,e,x,*,*,*,invalid
n,m,m,l,*,*,*,*,invalid
r,i,l,l,s,*,*,*,valid
k,l,l,u,*,*,*,*,invalid
b,e,s,o,t,*,*,*,valid
j,q,e,g,a,*,*,*,invalid
g,y,f,*,*,*,*,*,invalid
s,w,o,p,p,e,d,*,valid
r,t,o,u,*,*,*,*,invalid
c,r,a,s,h,i,n,g,valid
n,l,c,*,*,*,*,*,invalid
f,m,g,*,*,*,*,*,invalid
m,r,r,x,v,f,n,*,invalid
x,h,c,g,*,*,*,*,invalid
i,n,c,u,r,s,*,*,valid
s,u,r,p,a,s,s,*,valid
p,o,w,d,e,r,*,*,valid
p,v,n,q,h,*,*,*,invalid
c,q,r,*,*,*,*,*,invalid
w,t,m,o,x,g,c,*,invalid
k,y,w,q,s,*,*,*,invalid
i,r,u,y,e,*,*,*,invalid
h,a,d,e,s,x,*,*,invalid
w,g,y,e,t,r,j,*,invalid
u,f,v,x,l,*,*,*,invalid
p,j,k,e,s,*,*,*,invalid
w,s,i,i,s,q,m,*,invalid
i,n,f,a,m,y,*,*,valid
b,o,b,*,*,*,*,*,invalid
v,e,n,t,u,r,e,s,valid
w,y,w,o,e,*,*,*,invalid
v,c,n,n,r,o,*,*,invalid
s,m,o,t,h,e,r,*,valid
s,g,v,*,*,*,*,*,invalid
f,v,e,*,*,*,*,*,invalid
m,u,c,i,l,a,g,e,valid
w,u,w,a,*,*,*,*,invalid
a,j,q,k,s,y,*,*,invalid
r,e,l,i,v,e,d,*,valid
r,r,g,a,a,p,f,*,invalid
o,e,f,v,l,*,*,*,invalid
c,l,a,d,*,*,*,*,valid
e,m,b,o,s,s,e,d,valid
a,b,s,u,r,d,*,*,valid
n,w,v,a,*,*,*,*,invalid
q,i,l,x,*,*,*,*,invalid
m,a,n,t,l,e,*,*,valid
m,u,l,l,i,o,n,*,valid
b,o,o,b,e,d,*,*,valid
t,k,y,*,*,*,*,*,invalid
w,c,r,*,*,*,*,*,invalid
d,u,c,k,e,d,*,*,valid
c,u,l,o,t,t,e,*,valid
s,g,h,i,x,r,*,*,invalid
d,q,u,c,g,*,*,*,invalid
r,o,o,s,t,e,r,*,valid
e,j,x,*,*,*,*,*,invalid
x,b,b,c,r,f,m,*,invalid
i,v,b,f,k,*,*,*,invalid
a,c,e,n,*,*,*,*,invalid
v,o,t,i,n,g,*,*,valid
s,c,o,p,i,n,g,*,valid
l,u,f,o,l,*,*,*,invalid
y,j,v,a,n,e,*,*,invalid
x,p,q,c,*,*,*,*,invalid
l,i,t,r,q,h,*,*,invalid
z,o,o,l,o,g,y,*,valid
a,x,l,r,f,*,*,*,invalid
p,f,n,y,*,*,*,*,invalid
j,o,g,g,i,n,g,*,valid
s,i,u,*,*,*,*,*,invalid
d,w,u,r,h,*,*,*,invalid
m,e,s,e,l,*,*,*,invalid
d,o,c,k,y,a,r,d,valid
l,d,o,m,i,j,p,*,invalid
k,h,e,c,q,i,e,*,invalid
w,h,o,r,l,e,d,*,valid
h,u,l,p,d,f,*,*,invalid
p,l,u,m,b,e,d,*,valid
y,o,u,r,s,e,l,f,valid
x,x,a,t,*,*,*,*,invalid
m,x,s,c,c,a,*,*,invalid
k,v,d,*,*,*,*,*,invalid
o,t,t,*,*,*,*,*,invalid
a,y,x,*,*,*,*,*,invalid
u,i,q,*,*,*,*,*,invalid
y,h,b,d,*,*,*,*,invalid
m,n,t,*,*,*,*,*,invalid
c,r,e,w,e,d,*,*,valid
b,o,n,n,e,t,s,*,valid
s,w,p,p,d,u,*,*,invalid
x,w,w,*,*,*,*,*,invalid
v,f,e,*,*,*,*,*,invalid
b,r,a,s,s,e,s,*,valid
d,r,q,l,e,*,*,*,invalid
w,f,b,p,*,*,*,*,invalid
v,x,b,e,f,a,*,*,invalid
l,y,q,k,*,*,*,*,invalid
b,u,g,f,m,a,*,*,invalid
a,n,c,e,s,t,r,y,valid
m,f,d,w,k,*,*,*,invalid
b,a,s,t,*,*,*,*,valid
j,o,m,*,*,*,*,*,invalid
b,e,r,m,*,*,*,*,valid
x,j,c,q,m,*,*,*,invalid
t,e,g,k,*,*,*,*,invalid
b,i,p,h,k,*,*,*,invalid
g,g,r,f,h,v,v,*,invalid
e,d,g,i,n,g,s,*,valid
f,m,f,l,c,w,c,*,invalid
f,i,g,u,r,i,n,e,valid
s,o,m,u,*,*,*,*,invalid
i,i,a,i,*,*,*,*,invalid
d,o,y,l,d,m,i,*,invalid
a,b,i,x,s,x,y,*,invalid
b,j,q,*,*,*,*,*,invalid
i,n,w,a,r,d,l,y,valid
b,l,u,f,f,e,r,s,valid
d,i,r,u,w,i,*,*,invalid
d,e,p,r,i,v,e,d,valid
j,r,n,c,e,r,t,*,invalid
d,f,o,r,b,h,n,*,invalid
w,n,u,g,*,*,*,*,invalid
c,c,s,b,w,p,w,*,invalid
t,o,o,k,*,*,*,*,valid
g,d,t,c,j,c,*,*,invalid
r,v,u,*,*,*,*,*,invalid
t,i,n,t,*,*,*,*,valid
d,e,b,t,o,r,*,*,valid
f,u,s,*,*,*,*,*,invalid
q,w,r,i,n,d,c,*,invalid
d,y,t,n,t,c,*,*,invalid
j,c,f,q,d,l,*,*,invalid
g,e,q,s,l,*,*,*,invalid
s,e,d,a,t,e,*,*,valid
c,w,c,h,*,*,*,*,invalid
n,o,s,t,r,i,l,*,valid
h,u,c,l,*,*,*,*,invalid
q,g,t,f,d,g,f,*,invalid
d,a,i,r,i,e,s,*,valid
c,r,i,n,k,l,y,*,valid
o,t,u,*,*,*,*,*,invalid
y,b,v,n,g,*,*,*,invalid
b,x,w,o,c,u,*,*,invalid
u,v,h,j,*,*,*,*,invalid
j,v,t,s,*,*,*,*,invalid
i,r,k,q,o,c,c,*,invalid
j,y,b,*,*,*,*,*,invalid
f,a,b,l,e,d,*,*,valid
s,m,i,r,k,s,*,*,valid
s,p,i,n,e,s,*,*,valid
w,d,s,*,*,*,*,*,invalid
s,i,d,f,*,*,*,*,invalid
g,o,u,r,d,s,*,*,valid
q,r,f,*,*,*,*,*,invalid
f,i,b,b,e,d,*,*,valid
d,o,l,l,i,n,g,*,valid
m,a,r,b,l,i,n,g,valid
p,a,c,k,*,*,*,*,valid
c,v,e,j,l,*,*,*,invalid
g,h,c,t,r,*,*,*,invalid
b,p,u,n,l,*,*,*,invalid
r,e,e,n,a,c,t,*,valid
e,n,t,i,r,e,l,y,valid
a,e,b,w,*,*,*,*,invalid
k,e,n,r,r,*,*,*,invalid
s,b,a,*,*,*,*,*,invalid
q,o,u,q,o,*,*,*,invalid
o,u,n,c,e,*,*,*,valid
v,a,g,r,a,n,t,*,valid
v,p,f,a,m,*,*,*,invalid
g,l,e,a,m,*,*,*,valid
s,p,d,*,*,*,*,*,invalid
s,t,r,e,a,k,s,*,valid
u,p,h,e,a,v,a,l,valid
c,m,j,*,*,*,*,*,invalid
c,t,v,*,*,*,*,*,invalid
a,c,o,o,w,*,*,*,invalid
n,y,f,d,y,n,i,*,invalid
k,e,e,l,i,n,g,*,valid
x,j,n,m,p,c,*,*,invalid
g,b,j,t,g,*,*,*,invalid
m,e,r,c,u,r,y,*,valid
s,p,l,i,n,t,e,r,valid
j,a,q,v,p,p,d,*,invalid
g,i,r,d,e,d,*,*,valid
a,f,f,o,r,d,e,d,valid
a,h,e,a,d,*,*,*,valid
g,q,y,*,*,*,*,*,invalid
h,a,r,p,i,n,g,*,valid
o,l,y,j,*,*,*,*,invalid
h,f,s,j,*,*,*,*,invalid
c,u,l,t,o,*,*,*,invalid
s,n,b,o,j,*,*,*,invalid
