char01,char02,char03,char04,char05,char06,char07,char08,Valid
p,i,m,p,e,d,*,*,valid
w,x,y,p,l,x,q,*,invalid
h,f,t,*,*,*,*,*,invalid
n,f,q,p,e,n,*,*,invalid
j,h,w,p,*,*,*,*,invalid
b,h,b,*,*,*,*,*,invalid
f,q,l,d,t,r,n,*,invalid
i,n,s,p,e,c,t,s,valid
k,k,l,m,s,i,*,*,invalid
p,x,m,x,*,*,*,*,invalid
b,y,g,e,p,c,*,*,invalid
e,n,d,o,r,s,e,*,valid
a,k,e,c,y,g,q,*,invalid
w,b,c,d,*,*,*,*,invalid
s,b,y,g,e,b,*,*,invalid
t,r,l,*,*,*,*,*,invalid
d,d,f,f,o,*,*,*,invalid
f,i,e,l,d,e,d,*,valid
k,d,e,g,x,o,v,*,invalid
m,d,a,f,l,k,q,*,invalid
f,d,g,q,*,*,*,*,invalid
v,o,l,t,a,g,e,*,valid
q,g,s,t,u,*,*,*,invalid
k,s,d,w,u,h,*,*,invalid
t,h,y,*,*,*,*,*,valid
s,e,r,i,o,u,s,*,valid
l,i,t,t,e,r,s,*,valid
e,k,i,c,*,*,*,*,invalid
e,x,c,l,a,i,m,*,valid
s,p,o,n,g,i,e,r,valid
f,o,r,m,u,l,a,s,valid
c,o,c,k,*,*,*,*,valid
w,i,g,*,*,*,*,*,valid
c,q,f,w,b,j,x,*,invalid
u,v,c,h,y,*,*,*,invalid
r,b,c,m,*,*,*,*,invalid
d,u,q,d,v,o,*,*,invalid
b,h,h,y,n,r,o,*,invalid
a,m,x,f,e,f,h,*,invalid
s,m,k,x,x,*,*,*,invalid
p,r,d,x,k,x,*,*,invalid
p,r,o,*,*,*,*,*,invalid
e,k,h,u,x,b,p,*,invalid
s,u,b,s,o,i,l,*,valid
m,w,j,*,*,*,*,*,invalid
y,y,g,j,y,i,*,*,invalid
h,e,r,e,u,p,o,n,valid
e,p,t,y,c,a,l,*,invalid
c,e,q,c,u,h,*,*,invalid
b,l,v,n,m,y,e,*,invalid
q,b,c,f,x,*,*,*,invalid
h,a,r,d,n,e,s,s,valid
c,o,i,n,s,*,*,*,valid
b,a,c,k,b,o,n,e,valid
g,r,a,v,e,s,t,*,valid
p,p,y,j,r,o,v,*,invalid
n,l,g,*,*,*,*,*,invalid
f,r,l,d,l,f,*,*,invalid
b,o,g,y,*,*,*,*,valid
r,d,v,j,a,*,*,*,invalid
m,a,s,r,u,o,*,*,invalid
z,a,n,i,n,e,s,s,valid
r,m,k,*,*,*,*,*,invalid
t,o,r,s,i,*,*,*,valid
c,o,l,d,*,*,*,*,valid
h,c,a,d,k,*,*,*,invalid
k,n,i,t,t,e,r,s,valid
a,c,l,i,k,h,*,*,invalid
w,o,l,v,e,s,*,*,valid
c,r,o,n,e,*,*,*,valid
d,w,d,i,y,*,*,*,invalid
q,j,a,u,e,*,*,*,invalid
o,r,h,o,*,*,*,*,invalid
b,r,a,n,c,h,e,d,valid
b,f,k,u,v,*,*,*,invalid
x,j,s,r,l,y,*,*,invalid
c,a,i,s,s,o,n,*,valid
o,g,h,f,y,l,*,*,invalid
m,m,n,w,w,g,*,*,invalid
m,i,l,d,e,w,e,d,valid
p,i,r,a,t,e,*,*,valid
b,b,w,o,*,*,*,*,invalid
g,o,o,b,x,*,*,*,invalid
s,w,i,s,h,i,n,g,valid
k,c,d,b,n,i,*,*,invalid
j,y,s,i,q,w,u,*,invalid
o,y,c,h,l,*,*,*,invalid
f,l,o,t,s,a,m,*,valid
e,v,i,n,c,e,d,*,valid
u,d,j,y,e,w,*,*,invalid
p,s,f,b,*,*,*,*,invalid
s,t,u,d,e,n,t,s,valid
o,d,u,r,w,a,*,*,invalid
h,j,n,w,x,u,x,*,invalid
q,y,v,*,*,*,*,*,invalid
d,e,c,e,i,v,e,r,valid
n,u,t,u,c,p,*,*,invalid
s,t,r,u,m,m,e,d,valid
t,l,f,p,a,c,l,*,invalid
k,b,a,u,c,a,l,*,invalid
u,v,i,q,j,m,q,*,invalid
w,h,e,t,s,*,*,*,valid
m,e,a,d,*,*,*,*,valid
p,d,p,g,k,c,*,*,invalid
i,x,q,*,*,*,*,*,invalid
s,t,a,b,l,e,r,*,valid
p,k,t,b,m,*,*,*,invalid
l,r,e,p,k,*,*,*,invalid
s,a,n,c,t,i,o,n,valid
o,j,f,n,r,n,q,*,invalid
f,r,e,e,d,o,m,*,valid
o,s,m,l,b,j,*,*,invalid
s,c,a,m,p,*,*,*,valid
p,s,a,f,*,*,*,*,invalid
m,i,s,t,i,e,s,t,valid
b,l,u,r,b,*,*,*,valid
j,l,d,t,q,*,*,*,invalid
j,h,p,*,*,*,*,*,invalid
i,y,r,*,*,*,*,*,invalid
g,m,r,v,y,x,n,*,invalid
q,v,v,i,b,*,*,*,invalid
h,y,l,u,u,o,*,*,invalid
c,o,n,j,u,r,e,r,valid
w,q,b,x,*,*,*,*,invalid
r,o,u,g,h,e,s,t,valid
w,u,b,*,*,*,*,*,invalid
b,l,o,o,d,s,*,*,valid
w,k,n,d,m,b,*,*,invalid
x,v,x,*,*,*,*,*,invalid
l,v,m,c,a,*,*,*,invalid
f,t,t,x,*,*,*,*,invalid
t,r,a,d,e,*,*,*,valid
r,e,q,u,e,s,t,*,valid
c,c,k,p,r,k,y,*,invalid
b,o,t,n,e,t,s,*,valid
b,m,q,t,y,i,*,*,invalid
e,f,p,a,r,*,*,*,invalid
x,i,v,*,*,*,*,*,invalid
x,m,v,n,*,*,*,*,invalid
j,b,o,*,*,*,*,*,invalid
w,o,r,m,e,d,*,*,valid
c,r,u,e,l,*,*,*,valid
d,d,h,*,*,*,*,*,invalid
h,i,b,l,g,*,*,*,invalid
t,r,q,m,l,e,n,*,invalid
p,d,w,e,d,*,*,*,invalid
h,g,m,*,*,*,*,*,invalid
p,s,n,j,*,*,*,*,invalid
h,a,r,d,y,*,*,*,valid
l,x,c,*,*,*,*,*,invalid
s,p,e,a,u,a,t,*,invalid
c,l,o,y,s,*,*,*,valid
f,d,q,e,o,m,*,*,invalid
c,h,a,n,c,e,*,*,valid
q,r,c,*,*,*,*,*,invalid
w,x,n,c,l,s,*,*,invalid
n,q,d,d,*,*,*,*,invalid
r,k,t,c,d,*,*,*,invalid
a,y,w,m,e,*,*,*,invalid
i,r,o,n,i,c,*,*,valid
m,d,y,*,*,*,*,*,invalid
l,s,c,f,i,e,n,*,invalid
y,i,g,d,*,*,*,*,invalid
n,c,g,*,*,*,*,*,invalid
r,a,t,t,l,e,r,s,valid
s,r,i,l,c,t,i,*,invalid
m,y,k,*,*,*,*,*,invalid
q,x,j,*,*,*,*,*,invalid
g,i,e,g,*,*,*,*,invalid
b,i,o,*,*,*,*,*,invalid
j,g,g,s,f,o,*,*,invalid
c,u,w,d,a,t,l,*,invalid
v,v,w,c,j,u,*,*,invalid
d,e,a,l,s,*,*,*,valid
b,e,c,k,o,n,*,*,valid
t,h,e,i,s,t,s,*,valid
v,h,n,u,h,g,*,*,invalid
n,u,d,h,a,*,*,*,invalid
f,u,f,h,g,i,x,*,invalid
s,u,x,r,*,*,*,*,invalid
n,i,d,a,q,u,h,*,invalid
e,m,c,m,*,*,*,*,invalid
s,l,i,m,m,e,d,*,valid
c,h,a,t,*,*,*,*,valid
f,j,y,e,s,b,*,*,invalid
w,v,n,r,s,r,u,*,invalid
b,d,l,a,*,*,*,*,invalid
g,r,a,f,t,e,r,s,valid
m,i,s,c,a,l,l,s,valid
c,i,t,a,t,i,o,n,valid
s,o,u,r,i,n,g,*,valid
p,i,l,o,t,*,*,*,valid
q,c,c,*,*,*,*,*,invalid
v,b,u,*,*,*,*,*,invalid
s,h,o,w,i,e,r,*,valid
v,e,n,e,e,r,*,*,valid
m,e,n,a,g,e,s,*,valid
y,l,p,s,c,s,e,*,invalid
t,c,g,f,w,b,i,*,invalid
o,w,n,b,m,c,*,*,invalid
l,x,v,j,*,*,*,*,invalid
m,w,b,c,c,u,l,*,invalid
s,i,p,d,*,*,*,*,invalid
r,d,r,t,*,*,*,*,invalid
s,p,c,t,*,*,*,*,invalid
w,e,t,t,e,r,*,*,valid
w,c,c,t,*,*,*,*,invalid
p,o,o,k,g,b,*,*,invalid
d,c,i,q,*,*,*,*,invalid
t,u,t,o,r,*,*,*,valid
y,t,w,*,*,*,*,*,invalid
r,e,s,o,r,t,s,*,valid
t,x,x,n,y,t,*,*,invalid
p,a,o,h,p,k,o,*,invalid
t,m,g,*,*,*,*,*,invalid
h,e,f,j,s,*,*,*,invalid
x,v,k,o,v,c,s,*,invalid
a,a,p,m,*,*,*,*,invalid
w,y,i,w,n,*,*,*,invalid
b,u,r,n,s,*,*,*,valid
l,u,g,o,*,*,*,*,invalid
d,o,c,t,r,i,n,e,valid
f,o,o,t,w,o,r,k,valid
v,q,g,v,o,*,*,*,invalid
c,a,l,l,u,s,*,*,valid
e,t,a,*,*,*,*,*,invalid
a,p,r,n,t,n,b,*,invalid
v,a,n,*,*,*,*,*,valid
s,n,o,w,e,d,*,*,valid
f,u,r,r,o,w,*,*,valid
k,a,w,*,*,*,*,*,invalid
p,w,n,e,d,*,*,*,valid
u,c,o,x,y,b,l,*,invalid
t,d,j,c,y,*,*,*,invalid
j,p,w,u,c,*,*,*,invalid
d,e,c,k,s,*,*,*,valid
p,g,o,i,c,u,*,*,invalid
c,w,t,t,f,x,*,*,invalid
p,o,s,s,e,s,*,*,valid
z,e,n,i,t,h,s,*,valid
n,y,i,o,l,*,*,*,invalid
h,m,q,i,s,l,a,*,invalid
c,s,b,*,*,*,*,*,invalid
v,u,j,*,*,*,*,*,invalid
e,w,f,x,t,*,*,*,invalid
h,u,d,h,*,*,*,*,invalid
d,p,r,*,*,*,*,*,invalid
m,u,t,a,t,e,*,*,valid
e,s,t,r,o,g,e,n,valid
p,a,r,e,n,t,s,*,valid
y,v,e,o,*,*,*,*,invalid
k,j,j,*,*,*,*,*,invalid
p,r,e,s,u,m,e,*,valid
f,a,n,v,*,*,*,*,invalid
b,v,r,u,k,m,*,*,invalid
u,n,w,m,*,*,*,*,invalid
e,t,c,j,r,u,*,*,invalid
b,y,o,u,k,v,*,*,invalid
s,l,i,d,*,*,*,*,valid
x,w,r,*,*,*,*,*,invalid
r,q,m,b,d,v,*,*,invalid
d,q,k,c,j,*,*,*,invalid
i,k,f,u,u,f,w,*,invalid
u,k,e,u,d,n,*,*,invalid
d,o,u,b,t,s,*,*,valid
t,u,n,i,c,s,*,*,valid
u,n,l,x,i,d,x,*,invalid
w,h,u,e,p,b,*,*,invalid
a,g,r,a,r,i,a,n,valid
w,h,i,z,z,e,d,*,valid
o,l,c,x,u,c,*,*,invalid
o,n,w,a,r,d,s,*,valid
m,k,w,*,*,*,*,*,invalid
s,l,a,w,*,*,*,*,valid
f,o,l,k,s,*,*,*,valid
p,j,v,w,*,*,*,*,invalid
b,e,v,y,*,*,*,*,valid
l,j,t,o,k,f,*,*,invalid
n,i,t,r,a,t,e,s,valid
h,a,s,t,e,n,e,d,valid
c,e,a,v,k,*,*,*,invalid
l,g,r,l,*,*,*,*,invalid
f,o,r,s,a,k,e,s,valid
l,d,f,w,v,w,*,*,invalid
o,q,g,e,b,*,*,*,invalid
s,e,e,k,s,*,*,*,valid
e,p,v,t,c,v,*,*,invalid
p,u,l,s,e,*,*,*,valid
s,a,t,*,*,*,*,*,valid
q,d,b,h,n,e,*,*,invalid
a,f,y,y,r,g,*,*,invalid
y,k,u,h,w,h,n,*,invalid
t,g,k,*,*,*,*,*,invalid
k,k,k,w,y,m,*,*,invalid
f,u,r,t,h,e,r,s,valid
s,h,a,r,i,n,g,*,valid
f,v,b,b,*,*,*,*,invalid
g,x,s,t,*,*,*,*,invalid
m,m,b,*,*,*,*,*,invalid
d,f,t,r,d,t,*,*,invalid
m,w,i,o,o,*,*,*,invalid
b,i,q,x,i,*,*,*,invalid
s,t,a,m,p,*,*,*,valid
n,j,g,x,o,x,*,*,invalid
s,a,u,c,e,d,*,*,valid
c,r,e,a,t,i,o,n,valid
b,o,w,l,d,e,r,*,valid
c,a,r,i,b,o,u,*,valid
c,u,c,*,*,*,*,*,invalid
f,o,u,l,e,d,*,*,valid
h,a,l,l,*,*,*,*,valid
i,r,g,k,s,*,*,*,invalid
w,b,e,e,h,*,*,*,invalid
g,q,a,h,v,o,*,*,invalid
j,o,g,g,l,i,n,g,valid
i,q,c,v,c,l,*,*,invalid
t,c,h,u,n,*,*,*,invalid
w,o,r,k,a,b,l,e,valid
u,s,h,e,r,*,*,*,valid
l,d,i,*,*,*,*,*,invalid
d,w,j,f,s,n,x,*,invalid
s,c,a,m,m,e,r,s,valid
w,p,e,k,*,*,*,*,invalid
f,x,b,f,p,m,c,*,invalid
g,n,a,r,l,i,n,g,valid
m,y,r,t,l,e,s,*,valid
r,d,a,*,*,*,*,*,invalid
p,u,f,f,i,e,r,*,valid
c,a,s,k,e,t,*,*,valid
n,n,g,*,*,*,*,*,invalid
k,t,s,*,*,*,*,*,invalid
r,u,y,o,d,q,p,*,invalid
o,l,q,h,g,y,*,*,invalid
x,a,a,a,*,*,*,*,invalid
o,d,g,t,y,q,s,*,invalid
a,x,i,n,g,*,*,*,valid
c,b,a,h,s,m,*,*,invalid
m,i,l,*,*,*,*,*,valid
t,e,n,s,i,n,g,*,valid
s,p,y,g,l,a,s,s,valid
c,t,i,n,j,k,*,*,invalid
g,l,y,q,i,j,j,*,invalid
t,o,k,*,*,*,*,*,invalid
x,t,l,u,u,*,*,*,invalid
u,t,s,*,*,*,*,*,invalid
i,n,k,w,e,l,l,*,valid
c,h,i,n,t,z,*,*,valid
h,e,i,k,a,*,*,*,invalid
h,w,b,*,*,*,*,*,invalid
q,u,i,p,p,i,n,g,valid
d,e,t,a,c,h,e,s,valid
w,i,n,d,u,p,*,*,valid
a,o,r,a,t,d,q,*,invalid
x,d,b,h,e,q,*,*,invalid
d,g,q,f,y,d,x,*,invalid
d,o,l,*,*,*,*,*,invalid
w,i,s,t,*,*,*,*,valid
b,l,u,r,t,*,*,*,valid
d,o,g,u,b,f,*,*,invalid
n,y,u,r,f,j,u,*,invalid
t,i,n,g,l,e,s,*,valid
a,n,a,l,y,s,t,s,valid
g,a,g,g,e,d,*,*,valid
e,u,o,r,e,u,*,*,invalid
o,t,d,v,a,q,y,*,invalid
j,w,x,l,*,*,*,*,invalid
a,d,c,*,*,*,*,*,invalid
u,e,f,*,*,*,*,*,invalid
d,r,t,*,*,*,*,*,invalid
y,f,o,p,v,*,*,*,invalid
k,q,j,x,e,*,*,*,invalid
d,r,g,y,g,*,*,*,invalid
s,x,x,f,*,*,*,*,invalid
g,r,o,w,i,n,g,*,valid
f,g,m,v,*,*,*,*,invalid
s,p,l,o,t,c,h,*,valid
f,l,p,r,m,*,*,*,invalid
c,h,a,l,i,c,e,*,valid
i,q,u,i,i,o,*,*,invalid
m,l,s,*,*,*,*,*,invalid
u,e,u,j,u,*,*,*,invalid
g,h,i,o,g,u,*,*,invalid
f,a,w,f,n,a,c,*,invalid
q,d,r,j,l,b,*,*,invalid
y,d,w,*,*,*,*,*,invalid
h,f,e,y,j,*,*,*,invalid
c,w,c,u,o,e,h,*,invalid
f,l,o,u,t,i,n,g,valid
l,e,e,k,s,*,*,*,valid
b,e,n,t,s,*,*,*,valid
v,p,r,x,y,*,*,*,invalid
p,l,a,n,n,i,n,g,valid
f,t,n,x,o,k,*,*,invalid
d,e,i,g,n,*,*,*,valid
m,b,d,w,w,*,*,*,invalid
c,e,m,g,t,x,*,*,invalid
k,g,l,n,*,*,*,*,invalid
t,h,w,*,*,*,*,*,invalid
s,o,u,l,*,*,*,*,valid
c,w,n,h,y,k,g,*,invalid
j,n,a,v,q,*,*,*,invalid
x,q,a,l,f,r,b,*,invalid
m,o,o,t,e,d,*,*,valid
g,f,u,u,s,d,h,*,invalid
s,p,y,*,*,*,*,*,valid
f,e,j,*,*,*,*,*,invalid
g,j,a,r,p,f,y,*,invalid
o,r,q,t,f,r,i,*,invalid
b,v,y,c,*,*,*,*,invalid
m,p,t,*,*,*,*,*,invalid
j,w,j,n,s,w,g,*,invalid
d,e,e,m,s,*,*,*,valid
v,o,a,*,*,*,*,*,invalid
c,l,u,i,n,g,*,*,valid
b,v,c,a,a,q,*,*,invalid
s,c,o,u,r,e,d,*,valid
p,h,a,n,t,a,s,y,valid
m,e,s,*,*,*,*,*,invalid
a,m,i,g,o,s,*,*,valid
a,i,r,h,e,a,d,*,valid
q,r,w,v,q,w,*,*,invalid
h,a,u,l,*,*,*,*,valid
d,d,v,d,j,*,*,*,invalid
n,a,f,*,*,*,*,*,invalid
k,y,t,*,*,*,*,*,invalid
r,f,d,s,i,*,*,*,invalid
f,l,o,b,e,*,*,*,invalid
e,n,d,e,a,r,e,d,valid
i,h,f,v,k,t,*,*,invalid
m,k,c,l,i,o,w,*,invalid
x,a,t,q,e,*,*,*,invalid
e,s,e,p,t,*,*,*,invalid
c,a,l,l,o,u,s,*,valid
b,l,a,n,k,*,*,*,valid
a,m,o,r,t,i,z,e,valid
n,u,t,h,a,t,c,h,valid
c,j,u,*,*,*,*,*,invalid
v,q,c,p,i,e,*,*,invalid
c,l,i,m,b,e,r,s,valid
h,x,s,a,*,*,*,*,invalid
m,l,u,*,*,*,*,*,invalid
l,b,w,*,*,*,*,*,invalid
b,f,t,i,h,t,k,*,invalid
x,p,h,k,*,*,*,*,invalid
c,r,e,a,t,e,d,*,valid
k,d,o,h,b,p,*,*,invalid
x,o,w,o,v,*,*,*,invalid
i,n,l,r,*,*,*,*,invalid
e,d,f,m,d,*,*,*,invalid
b,e,w,y,w,g,q,*,invalid
k,a,a,s,a,*,*,*,invalid
t,f,f,v,q,*,*,*,invalid
x,i,k,t,m,k,*,*,invalid
s,c,o,o,p,s,*,*,valid
d,o,s,*,*,*,*,*,valid
f,l,o,g,s,*,*,*,valid
f,a,i,t,h,f,u,l,valid
u,g,u,*,*,*,*,*,invalid
s,l,d,b,o,*,*,*,invalid
j,i,x,*,*,*,*,*,invalid
t,s,l,v,*,*,*,*,invalid
s,n,u,g,s,*,*,*,valid
e,a,s,e,l,*,*,*,valid
f,o,u,g,*,*,*,*,invalid
v,a,e,w,k,*,*,*,invalid
i,k,k,j,c,w,h,*,invalid
p,i,k,g,f,*,*,*,invalid
t,n,l,v,a,n,k,*,invalid
u,n,s,e,a,l,e,d,valid
e,m,j,*,*,*,*,*,invalid
x,u,o,x,*,*,*,*,invalid
i,u,t,y,*,*,*,*,invalid
s,l,i,p,k,n,o,t,valid
h,r,i,o,l,j,*,*,invalid
p,u,n,c,t,u,a,l,valid
m,w,w,c,*,*,*,*,invalid
g,h,a,n,y,*,*,*,invalid
c,o,s,p,l,a,y,*,valid
c,h,i,m,e,r,a,s,valid
v,y,r,b,f,*,*,*,invalid
q,u,a,h,a,u,g,s,valid
h,o,m,c,g,v,*,*,invalid
t,j,y,*,*,*,*,*,invalid
s,h,o,p,p,e,d,*,valid
q,i,i,s,x,*,*,*,invalid
s,e,x,*,*,*,*,*,invalid
s,k,e,i,n,s,*,*,valid
i,q,t,i,i,f,j,*,invalid
c,o,s,m,o,s,e,s,valid
l,m,i,d,q,f,i,*,invalid
i,w,m,j,j,m,*,*,invalid
v,g,r,b,t,*,*,*,invalid
k,q,j,u,r,w,y,*,invalid
g,r,o,w,l,*,*,*,valid
f,e,t,l,o,c,k,*,valid
w,u,y,d,*,*,*,*,invalid
u,c,c,i,*,*,*,*,invalid
s,n,o,w,*,*,*,*,valid
p,l,s,*,*,*,*,*,invalid
t,e,n,p,i,n,*,*,valid
b,e,h,e,s,t,*,*,valid
i,m,d,u,f,b,*,*,invalid
p,c,r,t,p,t,*,*,invalid
l,u,p,j,j,d,m,*,invalid
f,v,v,j,i,*,*,*,invalid
x,d,a,a,*,*,*,*,invalid
f,j,k,s,h,*,*,*,invalid
m,u,l,e,s,*,*,*,valid
j,b,t,*,*,*,*,*,invalid
s,n,s,*,*,*,*,*,invalid
r,e,a,c,t,*,*,*,valid
j,n,r,t,x,w,u,*,invalid
l,f,p,c,o,*,*,*,invalid
s,c,r,u,f,f,y,*,valid
d,x,k,o,r,*,*,*,invalid
w,l,y,p,b,*,*,*,invalid
s,r,p,e,*,*,*,*,invalid
r,y,y,h,*,*,*,*,invalid
h,c,k,i,e,*,*,*,invalid
t,r,a,n,s,o,m,*,valid
l,e,a,f,i,n,g,*,valid
e,s,a,n,g,v,t,*,invalid
i,g,w,a,*,*,*,*,invalid
w,h,n,w,n,x,u,*,invalid
t,r,e,b,l,e,s,*,valid
x,p,o,a,p,v,f,*,invalid
n,b,l,n,g,y,a,*,invalid
v,p,o,f,u,*,*,*,invalid
w,k,j,h,s,*,*,*,invalid
y,q,s,v,i,*,*,*,invalid
i,u,l,x,*,*,*,*,invalid
b,q,x,c,*,*,*,*,invalid
t,s,b,d,c,e,*,*,invalid
a,a,l,p,*,*,*,*,invalid
e,q,s,y,*,*,*,*,invalid
t,a,n,t,r,u,m,s,valid
d,o,m,e,s,t,i,c,valid
p,u,t,r,i,d,*,*,valid
s,y,b,b,e,*,*,*,invalid
e,y,t,*,*,*,*,*,invalid
d,t,j,k,q,*,*,*,invalid
t,e,r,m,l,y,*,*,valid
j,v,n,f,m,o,*,*,invalid
j,i,n,x,e,d,*,*,valid
p,l,a,t,e,a,u,*,valid
g,c,k,v,h,a,n,*,invalid
l,w,l,o,t,b,*,*,invalid
a,c,e,r,b,i,c,*,valid
r,h,p,m,n,*,*,*,invalid
l,a,t,s,*,*,*,*,invalid
t,z,a,r,*,*,*,*,valid
p,h,o,s,g,y,*,*,invalid
c,d,g,d,b,*,*,*,invalid
p,u,s,s,e,s,*,*,valid
p,p,n,*,*,*,*,*,invalid
b,a,u,b,l,e,*,*,valid
c,c,c,r,*,*,*,*,invalid
s,u,i,t,a,b,l,y,valid
y,y,x,n,k,*,*,*,invalid
b,r,y,f,v,p,*,*,invalid
a,c,q,u,i,t,s,*,valid
k,h,e,*,*,*,*,*,invalid
n,a,y,q,c,*,*,*,invalid
t,u,t,c,a,p,*,*,invalid
u,n,s,e,a,t,*,*,valid
r,a,i,l,w,a,y,*,valid
x,r,q,p,t,d,*,*,invalid
p,q,i,g,*,*,*,*,invalid
r,m,e,h,*,*,*,*,invalid
b,r,o,n,c,h,u,s,valid
m,a,l,l,s,*,*,*,valid
t,i,o,o,b,*,*,*,invalid
e,j,l,d,h,q,s,*,invalid
d,e,l,i,c,a,t,e,valid
h,y,r,r,*,*,*,*,invalid
p,q,i,g,t,*,*,*,invalid
m,e,l,o,d,i,c,*,valid
q,l,y,a,y,*,*,*,invalid
c,o,u,n,t,e,r,s,valid
q,k,e,p,*,*,*,*,invalid
t,r,i,c,k,l,e,s,valid
e,s,p,i,e,d,*,*,valid
r,e,d,e,e,m,*,*,valid
h,q,m,l,a,k,x,*,invalid
h,c,s,q,e,y,*,*,invalid
y,i,g,e,k,b,*,*,invalid
g,b,p,u,*,*,*,*,invalid
e,v,i,l,l,e,r,*,valid
s,t,o,l,i,d,l,y,valid
p,o,i,n,t,i,e,r,valid
p,h,b,*,*,*,*,*,invalid
t,d,d,m,o,u,*,*,invalid
e,s,v,n,e,*,*,*,invalid
u,n,s,o,l,v,e,d,valid
k,c,y,n,*,*,*,*,invalid
i,t,c,b,*,*,*,*,invalid
i,n,s,c,r,i,b,e,valid
a,f,f,e,c,t,e,d,valid
y,s,q,o,a,b,g,*,invalid
c,o,m,m,u,t,e,s,valid
t,e,n,a,n,t,*,*,valid
k,v,e,w,b,r,w,*,invalid
e,p,g,r,q,*,*,*,invalid
s,j,l,*,*,*,*,*,invalid
x,q,c,p,*,*,*,*,invalid
s,n,a,p,p,i,e,r,valid
a,i,r,t,i,g,h,t,valid
q,k,x,e,y,*,*,*,invalid
u,g,j,o,*,*,*,*,invalid
r,o,j,t,d,j,*,*,invalid
s,k,c,*,*,*,*,*,invalid
e,y,b,s,n,l,*,*,invalid
b,q,n,g,*,*,*,*,invalid
w,a,t,c,h,m,e,n,valid
y,f,e,f,l,*,*,*,invalid
k,o,b,p,g,s,*,*,invalid
a,c,r,d,q,l,w,*,invalid
m,a,n,a,c,l,e,*,valid
q,o,r,j,f,*,*,*,invalid
j,n,i,k,*,*,*,*,invalid
u,t,u,c,d,g,j,*,invalid
v,h,w,r,*,*,*,*,invalid
w,t,e,b,k,y,g,*,invalid
w,e,i,g,h,t,*,*,valid
a,d,a,g,e,*,*,*,valid
q,j,x,k,u,*,*,*,invalid
j,q,w,k,b,*,*,*,invalid
y,e,h,e,g,*,*,*,invalid
i,i,o,i,*,*,*,*,invalid
r,k,x,v,n,h,*,*,invalid
p,u,t,t,*,*,*,*,valid
y,j,o,o,t,e,*,*,invalid
p,l,a,c,a,t,e,d,valid
n,a,r,c,*,*,*,*,valid
f,g,r,*,*,*,*,*,invalid
b,e,n,u,m,b,s,*,valid
m,o,n,o,t,o,n,e,valid
c,c,w,*,*,*,*,*,invalid
s,q,u,i,r,t,e,d,valid
d,d,v,c,*,*,*,*,invalid
s,l,a,l,o,m,e,d,valid
o,e,x,t,v,y,k,*,invalid
o,a,k,l,i,*,*,*,invalid
r,x,b,u,i,h,c,*,invalid
j,q,h,*,*,*,*,*,invalid
r,a,s,p,i,e,r,*,valid
w,a,k,i,n,g,*,*,valid
b,n,e,s,*,*,*,*,invalid
s,y,p,h,o,n,*,*,valid
f,b,p,m,b,m,*,*,invalid
o,f,f,s,h,o,r,e,valid
f,i,d,a,*,*,*,*,invalid
b,u,g,g,e,d,*,*,valid
t,r,v,u,a,g,*,*,invalid
l,v,q,j,*,*,*,*,invalid
b,o,r,d,e,l,l,o,valid
u,d,u,u,*,*,*,*,invalid
c,h,i,r,r,u,p,*,valid
k,k,f,y,s,*,*,*,invalid
j,g,v,r,*,*,*,*,invalid
x,q,p,*,*,*,*,*,invalid
e,v,n,x,q,*,*,*,invalid
w,e,b,c,a,m,*,*,valid
g,l,o,b,s,*,*,*,valid
d,g,c,b,p,*,*,*,invalid
s,h,a,v,e,d,*,*,valid
e,q,p,*,*,*,*,*,invalid
b,u,s,h,y,*,*,*,valid
d,j,c,j,h,r,w,*,invalid
g,n,x,*,*,*,*,*,invalid
c,o,n,j,u,r,e,d,valid
p,o,c,k,e,t,*,*,valid
j,w,w,x,*,*,*,*,invalid
f,y,f,y,c,b,*,*,invalid
o,c,y,d,*,*,*,*,invalid
c,a,d,a,v,e,r,s,valid
t,s,u,k,a,u,*,*,valid
f,f,h,p,*,*,*,*,invalid
c,o,l,o,g,n,e,*,valid
f,l,a,g,r,a,n,t,valid
t,m,w,l,b,x,t,*,invalid
e,f,n,a,n,w,m,*,invalid
h,o,m,e,y,*,*,*,invalid
g,l,o,w,e,r,s,*,valid
k,n,o,c,k,e,r,*,valid
j,e,f,*,*,*,*,*,invalid
f,e,r,n,s,*,*,*,valid
i,k,o,u,b,*,*,*,invalid
h,u,d,*,*,*,*,*,invalid
d,k,r,u,*,*,*,*,invalid
a,x,h,n,d,w,*,*,invalid
x,n,p,*,*,*,*,*,invalid
y,b,a,v,b,e,*,*,invalid
k,p,h,c,d,w,*,*,invalid
s,o,u,r,l,y,*,*,valid
c,o,o,l,i,e,s,*,valid
p,g,s,a,w,p,*,*,invalid
u,h,m,e,*,*,*,*,invalid
f,e,l,o,n,i,e,s,valid
r,e,v,e,r,e,*,*,valid
v,k,m,c,*,*,*,*,invalid
f,g,g,p,a,*,*,*,invalid
a,i,p,*,*,*,*,*,invalid
h,y,y,r,c,*,*,*,invalid
b,a,n,d,a,n,a,s,valid
m,u,r,*,*,*,*,*,invalid
d,r,o,o,l,s,*,*,valid
h,a,l,o,g,e,n,s,valid
a,l,t,r,u,i,s,t,valid
e,t,r,u,q,l,c,*,invalid
b,w,x,i,u,w,h,*,invalid
